acquired,plot,blue,green,red,nir,veg_smr,ndvi,evi,arvi,savi,msavi,msavi_exp,gcc,gri,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,PM_inc,DM_inc
20210707,11,0.033403571162905,0.0678928579602922,0.038549997976848,0.3054321152823312,0.6148279735020229,0.7757096290588379,0.5186835697719029,0.749645505632673,0.4742286545889718,0.2842925616673061,0.5071140016828265,0.4856205667768206,1.7630646569388253,1,11,2021-07-07,6.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01613850422115 42.87846450926, -77.01622493421546 42.87848145926097, -77.01622188639168 42.878490178010075, -77.01613545638585 42.87847322800707, -77.01613850422115 42.87846450926))",POINT (-77.01618019530333 42.87847734363459),0.0,0.0
20210707,12,0.0312551732720999,0.0668344826533876,0.0379724173710264,0.3066792981377963,0.6228755424762594,0.7795112872945851,0.5166907474912447,0.7454810306943697,0.4771294429384429,0.2878562664163523,0.5128838111614359,0.4915372585428172,1.7645797729492188,1,12,2021-07-07,16.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01622493421546 42.87848145926097, -77.0163126942097 42.87849793926196, -77.01630964639764 42.87850665801316, -77.01622188639168 42.878490178010075, -77.01622493421546 42.87848145926097))",POINT (-77.0162672903035 42.87849405863662),0.0,0.0
20210707,13,0.0334666649500529,0.0682633320490519,0.0381466666857401,0.304883321126302,0.6140254338582357,0.7773215611775716,0.5198122024536133,0.7534281412760416,0.4744894027709961,0.2840399106343587,0.5073757171630859,0.4882875442504882,1.7929710388183593,1,13,2021-07-07,2.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0163126942097 42.87849793926196, -77.01639960420395 42.878514359262944, -77.01639655640352 42.878523078016194, -77.01630964639764 42.87850665801316, -77.0163126942097 42.87849793926196))",POINT (-77.01635462530355 42.878510508638634),0.0,0.0
20210707,14,0.0324862085539719,0.0661310327464136,0.038610343275399,0.2998620723855906,0.6047677664921202,0.7716724790375808,0.506973595454775,0.7402155645962419,0.4671228343042834,0.2733390742334826,0.4967561919113685,0.4819495102454876,1.7138029953529097,1,14,2021-07-07,10.0,DM,0.0,0.0,0.15,"POLYGON ((-77.01639960420395 42.878514359262944, -77.01648440419838 42.878530209263886, -77.01648135640927 42.87853892801913, -77.01639655640352 42.878523078016194, -77.01639960420395 42.878514359262944))",POINT (-77.01644048030364 42.87852664364061),0.0,0.0
20210707,15,0.0328068959301915,0.0684137960960125,0.0385551740383279,0.3207517163506869,0.6504796784499596,0.7852700989821861,0.5402250618770205,0.7572132636760843,0.4925164847538389,0.3145190271837958,0.5373797581113618,0.4896505290064318,1.7773275704219424,1,15,2021-07-07,12.0,DM,0.0,0.0,0.3,"POLYGON ((-77.01648440419838 42.878530209263886, -77.01657162419265 42.878547489264875, -77.01656857641517 42.8785562080222, -77.01648135640927 42.87853892801913, -77.01648440419838 42.878530209263886))",POINT (-77.01652649030365 42.87854320864258),0.0,0.0
20210707,16,0.0337193550602082,0.0660387085330101,0.0392096734816028,0.305787117250504,0.6157640026461694,0.7717200248472152,0.5170064126291583,0.7438620290448589,0.4726434830696352,0.2840494955739667,0.5063621151831842,0.4754410712949691,1.6897963246991556,1,16,2021-07-07,20.0,DM,0.0,0.0,0.45,"POLYGON ((-77.01657162419265 42.878547489264875, -77.01666455418655 42.878565659265924, -77.01666150642144 42.878574378025434, -77.01656857641517 42.8785562080222, -77.01657162419265 42.878547489264875))",POINT (-77.01661656530372 42.87856093364467),0.0,0.0
20210707,17,0.0306258047780682,0.0660548363962481,0.0380064518220963,0.3019451633576424,0.6133375475483556,0.7762635138727003,0.5073487066453503,0.7387627632387223,0.4711980819702148,0.2785221530545142,0.5037380033923734,0.4904059748495779,1.739653802687122,2,1,2021-07-07,12.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01526519363786 42.878326687245526, -77.01535716363179 42.87834444724656, -77.01535413697367 42.878353169984464, -77.01526216696745 42.87833540998127, -77.01526519363786 42.878326687245526))",POINT (-77.01530966530248 42.878339928614515),0.0,0.0
20210707,18,0.033044827395472,0.0650241416076134,0.0416344815287096,0.2687896531203697,0.5244954207847858,0.7317118151434536,0.4469103977597993,0.6851671153101427,0.4204079858187971,0.2080335617065429,0.4265319232282967,0.4655860703566978,1.5633902714170258,2,2,2021-07-07,15.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01535716363179 42.87834444724656, -77.01544010362635 42.878360347247515, -77.0154370769793 42.87836906998736, -77.01535413697367 42.878353169984464, -77.01535716363179 42.87834444724656))",POINT (-77.01539712030262 42.87835675861655),0.0,0.0
20210707,19,0.0319931054937428,0.0667827622643832,0.0422999941069504,0.2682689633862725,0.5205096540779903,0.7274870379217739,0.4407052664921201,0.6720300214043979,0.4181207130695211,0.2058731934119915,0.4232008046117322,0.4734369804119241,1.581006280307112,2,3,2021-07-07,7.0,DM,0.0,0.0,0.15,"POLYGON ((-77.01544010362635 42.878360347247515, -77.01552583362069 42.87837611724848, -77.01552280698512 42.87838483999034, -77.0154370769793 42.87836906998736, -77.01544010362635 42.878360347247515))",POINT (-77.01548145530275 42.8783725936185),0.0,0.0
20210707,20,0.0310812499374151,0.0661375001072883,0.0384499989449977,0.2808406054973602,0.5619135499000549,0.7588751316070557,0.4739956259727478,0.7191747426986694,0.4436517357826233,0.2368249893188476,0.4603998959064483,0.4875821471214294,1.723013401031494,2,4,2021-07-07,4.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01552583362069 42.87837611724848, -77.01561655361472 42.878393657249504, -77.01561352699126 42.878402379993496, -77.01552280698512 42.87838483999034, -77.01552583362069 42.87837611724848))",POINT (-77.01556968030273 42.87838924862052),0.0,0.0
20210707,21,0.0324896574020385,0.0657379339481222,0.0393172420304397,0.2832689614131533,0.564418990036537,0.7558673990183863,0.4780817689566776,0.7195241862329943,0.4446764978869208,0.2399221946453226,0.4621032846385035,0.478025535057331,1.675383732236665,2,5,2021-07-07,6.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01561655361472 42.878393657249504, -77.01570177360908 42.87840924725045, -77.01569874699705 42.87841796999645, -77.01561352699126 42.878402379993496, -77.01561655361472 42.878393657249504))",POINT (-77.01565765030291 42.878405813622564),0.0,0.0
20210707,22,0.0321586214262863,0.0654482718171744,0.0394931045071832,0.2884103511941844,0.5769111370218212,0.7590957510060278,0.4846318672443258,0.72061144072434,0.4509655524944437,0.2493780399190968,0.4717144801698882,0.47747829042632,1.6581472199538658,2,6,2021-07-07,18.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01570177360908 42.87840924725045, -77.01578994360328 42.87842550725146, -77.01578691700306 42.87843422999952, -77.01569874699705 42.87841796999645, -77.01570177360908 42.87840924725045))",POINT (-77.015744345303 42.87842173862455),0.0,0.0
20210707,23,0.0324758640651045,0.0668482739349891,0.0409655159917371,0.2762620531279465,0.5422197210377661,0.7410537456643993,0.4602325373682482,0.695572228267275,0.4315939936144599,0.22359482995395,0.4428931269152411,0.4766936466611665,1.63681017119309,2,7,2021-07-07,2.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01578994360328 42.87842550725146, -77.0158741935977 42.87844101725241, -77.01587116700875 42.87844974000245, -77.01578691700306 42.87843422999952, -77.01578994360328 42.87842550725146))",POINT (-77.0158305553031 42.878437623626546),0.0,0.0
20210707,24,0.0323357135057449,0.0664892835276467,0.0416857174464634,0.2864143167223249,0.565079961504255,0.7453765187944684,0.4727461338043213,0.6970368794032505,0.4430611133575439,0.2416847433362688,0.4606137616293771,0.4735009329659598,1.601057870047433,2,8,2021-07-07,9.0,DM,0.0,0.1,0.1,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851),0.0,5.0
20210707,25,0.0342899998029073,0.068203330039978,0.0412033359209696,0.2817366600036621,0.5509954452514648,0.7445489883422851,0.4727161089579264,0.7080151875813802,0.4382744789123535,0.2335139592488606,0.4517059961954752,0.4750450134277343,1.6587881724039713,2,9,2021-07-07,16.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01596197359193 42.8784577972534, -77.01605269358596 42.87847410725443, -77.01604966702091 42.87848283000867, -77.01595894701471 42.8784665200055, -77.01596197359193 42.8784577972534))",POINT (-77.01600582030329 42.878470313630594),0.0,0.0
20210707,26,0.0319900035858154,0.067413330078125,0.0395033359527587,0.2961466789245605,0.5926862080891927,0.7639341354370117,0.4960934321085612,0.7252238591512045,0.4603134155273437,0.2645543734232584,0.4864002227783203,0.4854836781819661,1.7106648763020833,2,10,2021-07-07,1.0,DM,0.0,0.325,0.425,"POLYGON ((-77.01605269358596 42.87847410725443, -77.0161384035803 42.87849049725541, -77.01613537702671 42.878499220011655, -77.01604966702091 42.87848283000867, -77.01605269358596 42.87847410725443))",POINT (-77.0160940353033 42.878486663632614),0.0,5.0
20210707,27,0.0329066693782806,0.0667200009028116,0.0398433367411295,0.2997433344523112,0.6002607345581055,0.7652306874593099,0.5029129346211751,0.729905637105306,0.4642536163330078,0.2707074483235677,0.4921101888020833,0.4785027186075846,1.6767601013183593,2,11,2021-07-07,8.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0161384035803 42.87849049725541, -77.01622414357463 42.878506377256386, -77.01622111703252 42.878515100014646, -77.01613537702671 42.878499220011655, -77.0161384035803 42.87849049725541))",POINT (-77.01617976030342 42.878502798634614),0.0,0.0
20210707,28,0.031764518830084,0.0660322635404525,0.0381612931528399,0.3009193481937531,0.6093617100869456,0.7747925173851752,0.5084960691390499,0.7420630916472404,0.4696403318835843,0.2762023248980122,0.500868151264806,0.4858594709827054,1.7331881369313886,2,12,2021-07-07,3.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01622414357463 42.878506377256386, -77.01631334356878 42.87852341725739, -77.01631031703857 42.878532140017754, -77.01622111703252 42.878515100014646, -77.01622414357463 42.878506377256386))",POINT (-77.01626723030346 42.878519258636615),0.0,0.0
20210707,29,0.0337310330621127,0.0674068968871544,0.0430103417100577,0.2836068909743736,0.5524904974575701,0.7363725859543373,0.4667463302612304,0.6884915582064924,0.4364942682200464,0.2338024336716224,0.4501611117658944,0.4679398372255522,1.5725268659920528,2,13,2021-07-07,18.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01631334356878 42.87852341725739, -77.0163990835631 42.87853944725836, -77.01639605704437 42.87854817002073, -77.01631031703857 42.878532140017754, -77.01631334356878 42.87852341725739))",POINT (-77.01635470030357 42.87853579363863),0.0,0.0
20210707,30,0.0335714263575417,0.0666607192584446,0.0395892858505249,0.2993678365434919,0.599177496773856,0.7654714584350586,0.5050771577017648,0.734551021030971,0.4639345577784947,0.2707815510886056,0.4922683238983154,0.4769603524889265,1.6875388281685966,2,14,2021-07-07,1.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0163990835631 42.87853944725836, -77.01648455355748 42.878555717259346, -77.01648152705017 42.87856444002372, -77.01639605704437 42.87854817002073, -77.0163990835631 42.87853944725836))",POINT (-77.01644030530362 42.878551943640616),0.0,0.0
20210707,31,0.0314689648562464,0.0671103452814036,0.0367551754260885,0.3306309930209455,0.6809477970517915,0.7998869008031385,0.5586629407159214,0.774395646720097,0.5081741398778455,0.3378410997061893,0.564754683395912,0.4960750711375269,1.8276172506398167,2,15,2021-07-07,17.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01648455355748 42.878555717259346, -77.01657232355171 42.87857230726035, -77.01656929705614 42.87858103002678, -77.01648152705017 42.87856444002372, -77.01648455355748 42.878555717259346))",POINT (-77.01652692530372 42.878568373642615),0.0,0.0
20210707,32,0.0346406251192092,0.0682874992489814,0.0423687472939491,0.2927749752998352,0.5733103156089783,0.744836151599884,0.4857814013957977,0.7053980231285095,0.4487850368022918,0.2533891499042511,0.4708036780357361,0.4716086387634277,1.6328933238983154,2,16,2021-07-07,19.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01657232355171 42.87857230726035, -77.01666522354556 42.87858943726138, -77.01666219706243 42.878598160029995, -77.01656929705614 42.87858103002678, -77.01657232355171 42.87857230726035))",POINT (-77.01661726030383 42.878585233644706),0.0,0.0
20210707,33,0.0295793085262693,0.0648103418021366,0.0352655155905361,0.3091310303786705,0.6396594869679418,0.7946401135674839,0.5268617498463598,0.7654599814579405,0.4861486369165881,0.2981418083454,0.5289865362233129,0.5001192750601933,1.8424232745992728,3,1,2021-07-07,5.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01526711463642 42.878349949317695, -77.0153567946305 42.87836706931872, -77.01535374597496 42.878375787912304, -77.01526406596888 42.87835866790916, -77.01526711463642 42.878349949317695))",POINT (-77.01531043030252 42.87836286861454),0.0,0.0
20210707,34,0.031031033088421,0.0644310342854466,0.0373379320933901,0.280413792051118,0.565923625025256,0.7647588664087756,0.4778548273546942,0.7304258017704405,0.4457789782820077,0.2380442783750336,0.4638506132980873,0.4853506417110048,1.728967337772764,3,2,2021-07-07,17.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0153567946305 42.87836706931872, -77.01544332462481 42.878383069319675, -77.01544027598082 42.87839178791532, -77.01535374597496 42.878375787912304, -77.0153567946305 42.87836706931872))",POINT (-77.01539853530268 42.8783794286166),0.0,0.0
20210707,35,0.0308333337306976,0.0642733335494995,0.0364099979400634,0.2881733258565267,0.5870339075724283,0.7754484812418619,0.4934971491495768,0.7456066767374675,0.4578924496968587,0.2547388712565104,0.4825229962666829,0.4889055252075195,1.7683212280273437,3,3,2021-07-07,20.0,DM,0.0,0.0,0.3,"POLYGON ((-77.01544332462481 42.878383069319675, -77.01552941461914 42.87839975932065, -77.01552636598664 42.87840847791833, -77.01544027598082 42.87839178791532, -77.01544332462481 42.878383069319675))",POINT (-77.01548484530268 42.87839577361856),0.0,0.0
20210707,36,0.0299741952650008,0.0642064540616927,0.0367774194286715,0.2977258005449849,0.6095819165629726,0.7797877403997606,0.5042954721758443,0.7442786309026903,0.4689073254985194,0.2726652083858367,0.5007370364281439,0.4903598908455141,1.7490158081054688,3,4,2021-07-07,10.0,DM,0.0,0.1,0.1,"POLYGON ((-77.01552941461914 42.87839975932065, -77.01561916461324 42.87841697932166, -77.01561611599273 42.878425697921465, -77.01552636598664 42.87840847791833, -77.01552941461914 42.87839975932065))",POINT (-77.01557276530276 42.8784127286206),0.0,10.0
20210707,37,0.0311200022697448,0.0639266689618428,0.0361700018246968,0.2967700004577637,0.6079634348551433,0.7823654174804687,0.5087979634602865,0.7557653427124024,0.4691322962443033,0.2719609896341959,0.5005889256795247,0.4872703552246094,1.7703201293945312,3,5,2021-07-07,13.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01561916461324 42.87841697932166, -77.01570468460761 42.8784327193226, -77.01570163599854 42.87844143792444, -77.01561611599273 42.878425697921465, -77.01561916461324 42.87841697932166))",POINT (-77.01566040030295 42.878429208622634),0.0,0.0
20210707,38,0.0298285718475069,0.0656964268003191,0.0366392859390803,0.2932285581316267,0.5976813180106026,0.7776795114789691,0.4975541319165911,0.7417122295924595,0.4637116704668317,0.2641060352325439,0.4915699277605329,0.4971433026450021,1.7961011614118303,3,6,2021-07-07,19.0,DM,0.0,0.0,0.3,"POLYGON ((-77.01570468460761 42.8784327193226, -77.01579154460191 42.87844946932359, -77.01578849600443 42.878458187927485, -77.01570163599854 42.87844143792444, -77.01570468460761 42.8784327193226))",POINT (-77.01574659030295 42.8784454536246),0.0,0.0
20210707,39,0.0317333340644836,0.0657499988873799,0.0390466690063476,0.2831166585286458,0.5655581792195638,0.7572558085123698,0.4768792152404785,0.7182623545328776,0.4451368331909179,0.2401144345601399,0.4629163106282552,0.4817459424336751,1.686988321940104,3,7,2021-07-07,11.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01579154460191 42.87844946932359, -77.01587709459628 42.87846557932455, -77.01587404601023 42.878474297930474, -77.01578849600443 42.878458187927485, -77.01579154460191 42.87844946932359))",POINT (-77.01583279530308 42.8784618836266),0.0,0.0
20210707,40,0.031448273823179,0.0649758659560104,0.0376310348510742,0.2930758574913288,0.5939081783952385,0.7721041317643791,0.4976680032138166,0.7395418101343615,0.4610714090281519,0.2619909089187096,0.4876308441162109,0.4847606461623619,1.7284954991833916,3,8,2021-07-07,14.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01587709459628 42.87846557932455, -77.01596324459061 42.878481699325526, -77.01596019601607 42.87849041793347, -77.01587404601023 42.878474297930474, -77.01587709459628 42.87846557932455))",POINT (-77.01591864530316 42.878477998628576),0.0,0.0
20210707,41,0.0306379301794644,0.065313799627896,0.0363137927548638,0.2997551622061893,0.6134128570556641,0.7837080462225552,0.5113824647048424,0.7542020863500135,0.4725291153480266,0.2774742389547414,0.5056077036364325,0.4939462069807381,1.8005773610082163,3,9,2021-07-07,4.0,DM,0.0,0.0,0.3,"POLYGON ((-77.01596324459061 42.878481699325526, -77.0160529845847 42.87849893932652, -77.01604993602213 42.87850765793659, -77.01596019601607 42.87849041793347, -77.01596324459061 42.878481699325526))",POINT (-77.0160065903032 42.878494678630595),0.0,0.0
20210707,42,0.0307178582463945,0.0650321415492466,0.0365750023296901,0.3015928609030587,0.617328439440046,0.7834936550685337,0.5133355345044818,0.753131593976702,0.474175044468471,0.280574015208653,0.5084870542798724,0.4915491172245571,1.7797550473894392,3,10,2021-07-07,9.0,DM,0.0,0.0,0.15,"POLYGON ((-77.0160529845847 42.87849893932652, -77.01613963457898 42.878515279327495, -77.016136586028 42.87852399793961, -77.01604993602213 42.87850765793659, -77.0160529845847 42.87849893932652))",POINT (-77.01609478530331 42.87851146863263),0.0,0.0
20210707,43,0.0326689666715161,0.0651689685624221,0.0387586231889395,0.2949379230367726,0.5939156762484846,0.7675591830549569,0.4993847485246329,0.735968359585466,0.4608482492381128,0.2634225056089204,0.4870448934620824,0.4771153022503031,1.6830791604929958,3,11,2021-07-07,18.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01613963457898 42.878515279327495, -77.01622501457337 42.878531369328435, -77.0162219660338 42.87854008794258, -77.016136586028 42.87852399793961, -77.01613963457898 42.878515279327495))",POINT (-77.0161808003034 42.878527683634616),0.0,0.0
20210707,44,0.0327838697741108,0.0659741893891365,0.0389580649714316,0.2925677453317949,0.5867104068879159,0.7649107287006993,0.4952656222927954,0.7327322806081464,0.4574336082704605,0.2584279275709583,0.4812716207196635,0.4792722886608493,1.6950612221994708,3,12,2021-07-07,16.0,DM,0.0,0.15,1.25,"POLYGON ((-77.01622501457337 42.878531369328435, -77.0163129745676 42.87854819932944, -77.01630992603975 42.87855691794567, -77.0162219660338 42.87854008794258, -77.01622501457337 42.878531369328435))",POINT (-77.01626747030349 42.87854414363661),0.0,5.0
20210707,45,0.0320677411171697,0.0660451612164897,0.038009678163836,0.2805612933251165,0.5613547909644342,0.7608405697730279,0.4781325555616809,0.7286277278777091,0.4442115906746157,0.2371671584344679,0.4610447114513766,0.4852686235981603,1.74017580093876,3,13,2021-07-07,11.0,DM,0.0,0.0,0.05,"POLYGON ((-77.0163129745676 42.87854819932944, -77.01640065456179 42.87856452933044, -77.01639760604569 42.87857324794875, -77.01630992603975 42.87855691794567, -77.0163129745676 42.87854819932944))",POINT (-77.01635529030358 42.87856072363865),0.0,0.0
20210707,46,0.0333655168270242,0.065948276684202,0.0391931040533657,0.2973344737085803,0.5965868193527748,0.7663395322602371,0.5031790568910796,0.736156989788187,0.462500210466056,0.2674755063550225,0.4899462338151603,0.4763402938842773,1.686968836291083,3,14,2021-07-07,5.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01640065456179 42.87856452933044, -77.01648429455629 42.87858037933136, -77.01648124605134 42.87858909795165, -77.01639760604569 42.87857324794875, -77.01640065456179 42.87856452933044))",POINT (-77.01644095030365 42.878576813640635),0.0,0.0
20210707,47,0.0328354835510253,0.0671935542937248,0.0395903202795213,0.3065322752921812,0.6162884619928175,0.7711857211205267,0.5142261443599578,0.7373551399477066,0.4731783713063886,0.2844089692638766,0.506121696964387,0.481342407964891,1.697877453219506,3,15,2021-07-07,3.0,DM,0.0,0.0,0.6,"POLYGON ((-77.01648429455629 42.87858037933136, -77.01657338455043 42.87859736933237, -77.01657033605737 42.87860608795477, -77.01648124605134 42.87858909795165, -77.01648429455629 42.87858037933136))",POINT (-77.0165273153037 42.87859323364261),0.0,0.0
20210707,48,0.032773333787918,0.0662166674931844,0.0400566657384236,0.301609992980957,0.6047700881958008,0.765068244934082,0.5042043368021647,0.7282975514729818,0.4658185323079427,0.2740620295206705,0.4953373591105143,0.4763211250305176,1.6543577829996745,3,16,2021-07-07,7.0,DM,0.0,0.0,0.5,"POLYGON ((-77.01657338455043 42.87859736933237, -77.01666505454439 42.878614339333424, -77.0166620060636 42.878623057957995, -77.01657033605737 42.87860608795477, -77.01657338455043 42.87859736933237))",POINT (-77.01661769530384 42.87861021364472),0.0,0.0
20210707,49,0.0323433319727579,0.0656566659609476,0.0388166666030883,0.3100399971008301,0.6288291931152343,0.7772438049316406,0.5214082717895507,0.7448446909586589,0.4790974934895833,0.292876402537028,0.516597843170166,0.4798924763997396,1.692436726888021,4,1,2021-07-07,2.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01526739175482 42.87837428066731, -77.01535814174883 42.87839186066833, -77.01535507885663 42.87840057656277, -77.01526432885052 42.8783829965596, -77.01526739175482 42.87837428066731))",POINT (-77.0153112353025 42.878387428614566),0.0,0.0
20210707,50,0.0320931035896827,0.0656103471229816,0.0402896568692963,0.2868862152099609,0.5711447617103314,0.7535272137872104,0.4786367087528623,0.7107532106596848,0.4470947857560782,0.2450302880385826,0.4662298662909146,0.4756487155782765,1.631019066120016,4,2,2021-07-07,1.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01535814174883 42.87839186066833, -77.01544345174324 42.87840790066927, -77.01544038886243 42.87841661656575, -77.01535507885663 42.87840057656277, -77.01535814174883 42.87839186066833))",POINT (-77.01539926530266 42.8784042386166),0.0,0.0
