acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid
20210707,1,0.12439352466214088,0.2637247270153415,0.18294783561460434,0.615065174718057,1,1,2021-07-07,5.0,DM,0.0,0.0,0.05,"POLYGON ((-77.0152645742787 42.878300949250196, -77.01535545427274 42.87831851925121, -77.01535240633272 42.87832723797974, -77.0152615263266 42.87830966797658, -77.0152645742787 42.878300949250196))",POINT (-77.0153084903025 42.8783140936145)
20210707,2,0.1303054299847833,0.2694692611694336,0.1977368058829472,0.5732548154633621,1,2,2021-07-07,7.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01535545427274 42.87831851925121, -77.01544069426711 42.87833411925217, -77.01543764633853 42.878342837982714, -77.01535240633272 42.87832723797974, -77.01535545427274 42.87831851925121))",POINT (-77.0153965503027 42.87833067861654)
20210707,3,0.1317657709121704,0.2695381800333659,0.1960140069325765,0.5807352066040039,1,3,2021-07-07,9.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01544069426711 42.87833411925217, -77.01552730426143 42.878350659253144, -77.0155242563444 42.87835937798574, -77.01543764633853 42.878342837982714, -77.01544069426711 42.87833411925217))",POINT (-77.01548247530272 42.87834674861851)
20210707,4,0.1277409292036487,0.26740003401233303,0.19194359933176347,0.5948140544276084,1,4,2021-07-07,15.0,DM,0.0,0.0,0.6,"POLYGON ((-77.01552730426143 42.878350659253144, -77.01561588425558 42.87836680925413, -77.01561283635041 42.87837552798884, -77.0155242563444 42.87835937798574, -77.01552730426143 42.878350659253144))",POINT (-77.01557007030289 42.87836309362055)
20210707,5,0.12477098192487444,0.26453239577157156,0.1772510835102626,0.6207090105329242,1,5,2021-07-07,3.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01561588425558 42.87836680925413, -77.01570014425 42.878381989255075, -77.01569709635612 42.87839070799176, -77.01561283635041 42.87837552798884, -77.01561588425558 42.87836680925413))",POINT (-77.01565649030296 42.878378758622546)
20210707,6,0.12752780606669764,0.2710240887057397,0.1818730600418583,0.6188417250110257,1,6,2021-07-07,11.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01570014425 42.878381989255075, -77.01579094424405 42.87839937925609, -77.01578789636228 42.878408097994935, -77.01569709635612 42.87839070799176, -77.01570014425 42.878381989255075))",POINT (-77.01574402030295 42.87839504362453)
20210707,7,0.1197180254706021,0.26816881114038926,0.1755771965816103,0.6290489065236059,1,7,2021-07-07,8.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01579094424405 42.87839937925609, -77.01587402423856 42.87841479925702, -77.01587097636792 42.87842351799784, -77.01578789636228 42.878408097994935, -77.01579094424405 42.87839937925609))",POINT (-77.01583096030309 42.87841144862656)
20210707,8,0.1275446579374116,0.26625235327358904,0.17740287451908507,0.6552381844356142,1,8,2021-07-07,4.0,DM,0.0,0.0,0.2,"POLYGON ((-77.01587402423856 42.87841479925702, -77.01596069423286 42.878431769258, -77.01595764637376 42.87844048800086, -77.01587097636792 42.87842351799784, -77.01587402423856 42.87841479925702))",POINT (-77.01591583530309 42.8784276436285)
20210707,9,0.12795132398605347,0.2687574326992035,0.17724499106407166,0.6479718685150146,1,9,2021-07-07,13.0,DM,0.0,0.0,0.2,"POLYGON ((-77.01596069423286 42.878431769258, -77.01605424422672 42.878449719259045, -77.01605119638012 42.87845843800412, -77.01595764637376 42.87844048800086, -77.01596069423286 42.878431769258))",POINT (-77.01600594530318 42.87844510363057)
20210707,10,0.12426479657491048,0.26761945088704425,0.17676860491434734,0.646235466003418,1,10,2021-07-07,14.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01605424422672 42.878449719259045, -77.01613850422115 42.87846450926, -77.01613545638585 42.87847322800707, -77.01605119638012 42.87845843800412, -77.01605424422672 42.878449719259045))",POINT (-77.01609485030343 42.87846147363265)
20210707,11,0.1298234462738037,0.26952305861881803,0.17594705309186662,0.6477881840297154,1,11,2021-07-07,6.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01613850422115 42.87846450926, -77.01622493421546 42.87848145926097, -77.01622188639168 42.878490178010075, -77.01613545638585 42.87847322800707, -77.01613850422115 42.87846450926))",POINT (-77.01618019530333 42.87847734363459)
20210707,12,0.12147365767380287,0.26532146848481275,0.173310871781974,0.6504333101469895,1,12,2021-07-07,16.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01622493421546 42.87848145926097, -77.0163126942097 42.87849793926196, -77.01630964639764 42.87850665801316, -77.01622188639168 42.878490178010075, -77.01622493421546 42.87848145926097))",POINT (-77.0162672903035 42.87849405863662)
20210707,13,0.13006865978240967,0.27099377314249673,0.1741061846415202,0.6466242472330729,1,13,2021-07-07,2.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0163126942097 42.87849793926196, -77.01639960420395 42.878514359262944, -77.01639655640352 42.878523078016194, -77.01630964639764 42.87850665801316, -77.0163126942097 42.87849793926196))",POINT (-77.01635462530355 42.878510508638634)
20210707,14,0.12625809373526736,0.26252891277444773,0.17622247235528354,0.6359746867212756,1,14,2021-07-07,10.0,DM,0.0,0.0,0.15,"POLYGON ((-77.01639960420395 42.878514359262944, -77.01648440419838 42.878530209263886, -77.01648135640927 42.87853892801913, -77.01639655640352 42.878523078016194, -77.01639960420395 42.878514359262944))",POINT (-77.01644048030364 42.87852664364061)
20210707,15,0.12750445563217688,0.2715910878674737,0.1759706530077704,0.6802793700119545,1,15,2021-07-07,12.0,DM,0.0,0.0,0.3,"POLYGON ((-77.01648440419838 42.878530209263886, -77.01657162419265 42.878547489264875, -77.01656857641517 42.8785562080222, -77.01648135640927 42.87853892801913, -77.01648440419838 42.878530209263886))",POINT (-77.01652649030365 42.87854320864258)
20210707,16,0.13105074051887758,0.26216239313925466,0.1789579083842616,0.6485410505725492,1,16,2021-07-07,20.0,DM,0.0,0.0,0.45,"POLYGON ((-77.01657162419265 42.878547489264875, -77.01666455418655 42.878565659265924, -77.01666150642144 42.878574378025434, -77.01656857641517 42.8785562080222, -77.01657162419265 42.878547489264875))",POINT (-77.01661656530372 42.87856093364467)
