acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid
20220622,22,0.27948606425318223,0.35603099033750335,0.34578543695910224,0.68801919345198,2,6,2022-06-22,15.0,PM,0.0,0.0,0.4,"POLYGON ((-77.01570177360908 42.87840924725045, -77.01578994360328 42.87842550725146, -77.01578691700306 42.87843422999952, -77.01569874699705 42.87841796999645, -77.01570177360908 42.87840924725045))",POINT (-77.015744345303 42.87842173862455)
20220622,23,0.29547237527781517,0.37640216432768725,0.3802806591165477,0.6679768397890288,2,7,2022-06-22,19.0,PM,0.0,0.4,0.55,"POLYGON ((-77.01578994360328 42.87842550725146, -77.0158741935977 42.87844101725241, -77.01587116700875 42.87844974000245, -77.01578691700306 42.87843422999952, -77.01578994360328 42.87842550725146))",POINT (-77.0158305553031 42.878437623626546)
20220622,24,0.30799102783203125,0.3882817200251988,0.3940295832497733,0.6640920639038086,2,8,2022-06-22,2.0,PM,0.0,0.15,0.5,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851)
20220622,25,0.3238881826400757,0.40820783376693726,0.4209054708480835,0.668521523475647,2,9,2022-06-22,33.0,PM,0.0,0.075,0.275,"POLYGON ((-77.01596197359193 42.8784577972534, -77.01605269358596 42.87847410725443, -77.01604966702091 42.87848283000867, -77.01595894701471 42.8784665200055, -77.01596197359193 42.8784577972534))",POINT (-77.01600582030329 42.878470313630594)
20220622,26,0.30326271057128906,0.38463854789733887,0.38611882073538645,0.6627130508422852,2,10,2022-06-22,6.0,PM,0.0,0.0,0.5,"POLYGON ((-77.01605269358596 42.87847410725443, -77.0161384035803 42.87849049725541, -77.01613537702671 42.878499220011655, -77.01604966702091 42.87848283000867, -77.01605269358596 42.87847410725443))",POINT (-77.0160940353033 42.878486663632614)
20220622,28,0.3108544503488848,0.38758905472293975,0.39640645057924334,0.6387216506465789,2,12,2022-06-22,30.0,PM,0.0,0.1,0.25,"POLYGON ((-77.01622414357463 42.878506377256386, -77.01631334356878 42.87852341725739, -77.01631031703857 42.878532140017754, -77.01622111703252 42.878515100014646, -77.01622414357463 42.878506377256386))",POINT (-77.01626723030346 42.878519258636615)
20220622,29,0.3089014908363079,0.3859437745192955,0.39625315830625335,0.6067095789416083,2,13,2022-06-22,18.0,PM,0.0,0.0,0.55,"POLYGON ((-77.01631334356878 42.87852341725739, -77.0163990835631 42.87853944725836, -77.01639605704437 42.87854817002073, -77.01631031703857 42.878532140017754, -77.01631334356878 42.87852341725739))",POINT (-77.01635470030357 42.87853579363863)
20220622,30,0.3009554227193197,0.3771887461344401,0.3763347943623861,0.6205654780069987,2,14,2022-06-22,25.0,PM,0.0,0.0,0.6,"POLYGON ((-77.0163990835631 42.87853944725836, -77.01648455355748 42.878555717259346, -77.01648152705017 42.87856444002372, -77.01639605704437 42.87854817002073, -77.0163990835631 42.87853944725836))",POINT (-77.01644030530362 42.878551943640616)
20220622,32,0.2979394851192351,0.36557843608240925,0.36608016106390184,0.6018788737635459,2,16,2022-06-22,8.0,PM,0.0,0.35,0.6,"POLYGON ((-77.01657232355171 42.87857230726035, -77.01666522354556 42.87858943726138, -77.01666219706243 42.878598160029995, -77.01656929705614 42.87858103002678, -77.01657232355171 42.87857230726035))",POINT (-77.01661726030383 42.878585233644706)
20220622,33,0.263044784808981,0.3511424886769262,0.32462554142392913,0.7249453314419451,3,1,2022-06-22,4.0,PM,0.0,0.0,1.25,"POLYGON ((-77.01526711463642 42.878349949317695, -77.0153567946305 42.87836706931872, -77.01535374597496 42.878375787912304, -77.01526406596888 42.87835866790916, -77.01526711463642 42.878349949317695))",POINT (-77.01531043030252 42.87836286861454)
20220622,35,0.29473505348994816,0.37939344603439856,0.3733641854647932,0.7448247054527546,3,3,2022-06-22,20.0,PM,0.0,0.0,2.0,"POLYGON ((-77.01544332462481 42.878383069319675, -77.01552941461914 42.87839975932065, -77.01552636598664 42.87840847791833, -77.01544027598082 42.87839178791532, -77.01544332462481 42.878383069319675))",POINT (-77.01548484530268 42.87839577361856)
20220622,37,0.26966072831835064,0.3528973034449986,0.32029478890555246,0.7417480604989188,3,5,2022-06-22,13.0,PM,0.0,0.0,1.25,"POLYGON ((-77.01561916461324 42.87841697932166, -77.01570468460761 42.8784327193226, -77.01570163599854 42.87844143792444, -77.01561611599273 42.878425697921465, -77.01561916461324 42.87841697932166))",POINT (-77.01566040030295 42.878429208622634)
20220622,39,0.27494691212972006,0.35362784067789715,0.33732563654581704,0.6948175430297852,3,7,2022-06-22,36.0,PM,0.0,0.0,0.5,"POLYGON ((-77.01579154460191 42.87844946932359, -77.01587709459628 42.87846557932455, -77.01587404601023 42.878474297930474, -77.01578849600443 42.878458187927485, -77.01579154460191 42.87844946932359))",POINT (-77.01583279530308 42.8784618836266)
20220622,40,0.26833172502188846,0.3483312541040881,0.33268645714069234,0.7256818310967807,3,8,2022-06-22,6.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01587709459628 42.87846557932455, -77.01596324459061 42.878481699325526, -77.01596019601607 42.87849041793347, -77.01587404601023 42.878474297930474, -77.01587709459628 42.87846557932455))",POINT (-77.01591864530316 42.878477998628576)
20220622,41,0.27732105912833377,0.35046390007282124,0.33161666475493334,0.7525655154524178,3,9,2022-06-22,18.0,PM,0.0,0.0,2.25,"POLYGON ((-77.01596324459061 42.878481699325526, -77.0160529845847 42.87849893932652, -77.01604993602213 42.87850765793659, -77.01596019601607 42.87849041793347, -77.01596324459061 42.878481699325526))",POINT (-77.0160065903032 42.878494678630595)
20220622,43,0.29675461451212565,0.3736010869344076,0.3709355354309082,0.6720613479614258,3,11,2022-06-22,2.0,PM,0.0,0.0,1.0,"POLYGON ((-77.01613963457898 42.878515279327495, -77.01622501457337 42.878531369328435, -77.0162219660338 42.87854008794258, -77.016136586028 42.87852399793961, -77.01613963457898 42.878515279327495))",POINT (-77.0161808003034 42.878527683634616)
20220622,45,0.28646732198780983,0.35802518910375136,0.35632186100400726,0.6480690528606546,3,13,2022-06-22,33.0,PM,0.0,0.375,1.375,"POLYGON ((-77.0163129745676 42.87854819932944, -77.01640065456179 42.87856452933044, -77.01639760604569 42.87857324794875, -77.01630992603975 42.87855691794567, -77.0163129745676 42.87854819932944))",POINT (-77.01635529030358 42.87856072363865)
20220622,46,0.28745829264322914,0.3507764498392741,0.33590672810872396,0.6299376805623372,3,14,2022-06-22,15.0,PM,0.0,0.0,2.0,"POLYGON ((-77.01640065456179 42.87856452933044, -77.01648429455629 42.87858037933136, -77.01648124605134 42.87858909795165, -77.01639760604569 42.87857324794875, -77.01640065456179 42.87856452933044))",POINT (-77.01644095030365 42.878576813640635)
20220622,47,0.27168636322021483,0.33589022954305015,0.3226671536763509,0.6086533864339193,3,15,2022-06-22,21.0,PM,0.0,0.0,1.0,"POLYGON ((-77.01648429455629 42.87858037933136, -77.01657338455043 42.87859736933237, -77.01657033605737 42.87860608795477, -77.01648124605134 42.87858909795165, -77.01648429455629 42.87858037933136))",POINT (-77.0165273153037 42.87859323364261)
20220622,48,0.2706125936200542,0.3401217922087639,0.3226853955176569,0.6020511504142515,3,16,2022-06-22,11.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01657338455043 42.87859736933237, -77.01666505454439 42.878614339333424, -77.0166620060636 42.878623057957995, -77.01657033605737 42.87860608795477, -77.01657338455043 42.87859736933237))",POINT (-77.01661769530384 42.87861021364472)
20220622,49,0.28932460661857357,0.3718616116431452,0.36132061866021925,0.6939094912621283,4,1,2022-06-22,24.0,PM,0.0,0.0,0.45,"POLYGON ((-77.01526739175482 42.87837428066731, -77.01535814174883 42.87839186066833, -77.01535507885663 42.87840057656277, -77.01526432885052 42.8783829965596, -77.01526739175482 42.87837428066731))",POINT (-77.0153112353025 42.878387428614566)
20220622,51,0.28323551704143657,0.35910540613634834,0.3497039531839305,0.7074525109652815,4,3,2022-06-22,4.0,PM,0.0,0.0,0.9,"POLYGON ((-77.01544345174324 42.87840790066927, -77.01553001173755 42.87842466067023, -77.01552694886827 42.87843337656876, -77.01544038886243 42.87841661656575, -77.01544345174324 42.87840790066927))",POINT (-77.0154852003027 42.87842063861857)
20220622,52,0.28101846149989534,0.36369766507829937,0.35341940607343403,0.7120191710335868,4,4,2022-06-22,31.0,PM,0.0,0.0,0.95,"POLYGON ((-77.01553001173755 42.87842466067023, -77.0156187417317 42.87844160067122, -77.01561567887427 42.878450316571865, -77.01552694886827 42.87843337656876, -77.01553001173755 42.87842466067023))",POINT (-77.0155728453028 42.8784374886206)
20220622,53,0.29762445177350727,0.37283417156764437,0.368429218019758,0.6903588431222099,4,5,2022-06-22,16.0,PM,0.0,0.0,0.8,"POLYGON ((-77.0156187417317 42.87844160067122, -77.01570350172612 42.87845740067217, -77.01570043888002 42.878466116574835, -77.01561567887427 42.878450316571865, -77.0156187417317 42.87844160067122))",POINT (-77.01565959030292 42.87845385862261)
20220622,55,0.30847789501321726,0.3822185253274852,0.3889635020288928,0.6671836458403488,4,7,2022-06-22,27.0,PM,0.0,0.0,1.65,"POLYGON ((-77.01579319172025 42.87847469067316, -77.01587793171466 42.878490580674125, -77.01587486889183 42.878499296580934, -77.0157901288861 42.878483406577956, -77.01579319172025 42.87847469067316))",POINT (-77.01583403030308 42.878486993626616)
20220622,57,0.2870791554450989,0.3630647659301758,0.36184388399124146,0.6835143566131592,4,9,2022-06-22,29.0,PM,0.0,0.0,1.65,"POLYGON ((-77.01596482170893 42.87850734067508, -77.016055121703 42.87852461067609, -77.0160520589038 42.878533326587124, -77.0159617588977 42.87851605658397, -77.01596482170893 42.87850734067508))",POINT (-77.01600844030321 42.87852033363064)
20220622,59,0.2957402335272895,0.36892756709346064,0.3644780759458189,0.6495058978045428,4,11,2022-06-22,32.0,PM,0.0,0.0,1.0,"POLYGON ((-77.01614105169733 42.87854079067705, -77.01622534169181 42.87855694067798, -77.01622227891532 42.87856565659308, -77.01613798890962 42.878549506590126, -77.01614105169733 42.87854079067705))",POINT (-77.0161816653034 42.87855322363464)
20220622,60,0.2958750406901042,0.3700267791748047,0.366883118947347,0.6298487345377605,4,12,2022-06-22,10.0,PM,0.0,0.0,1.45,"POLYGON ((-77.01622534169181 42.87855694067798, -77.016313871686 42.87857350067899, -77.01631080892135 42.87858221659618, -77.01622227891532 42.87856565659308, -77.01622534169181 42.87855694067798))",POINT (-77.01626807530349 42.87856957863664)
20220622,61,0.2860630989074707,0.3615528742472331,0.3522366523742676,0.6105497360229493,4,13,2022-06-22,23.0,PM,0.0,0.0,1.0,"POLYGON ((-77.016313871686 42.87857350067899, -77.01639988168033 42.87858975067994, -77.01639681892716 42.87859846659918, -77.01631080892135 42.87858221659618, -77.016313871686 42.87857350067899))",POINT (-77.01635534530358 42.87858598363865)
20220622,62,0.29103899002075195,0.35933363879168473,0.3546443162141023,0.603835282502351,4,14,2022-06-22,7.0,PM,0.0,0.0,0.3,"POLYGON ((-77.01639988168033 42.87858975067994, -77.01648472167476 42.8786055506809, -77.01648165893293 42.87861426660216, -77.01639681892716 42.87859846659918, -77.01639988168033 42.87858975067994))",POINT (-77.0164407703037 42.87860200864064)
20220622,63,0.29223048302435106,0.35934706657163556,0.35380298860611453,0.5890724428238407,4,15,2022-06-22,3.0,PM,0.0,0.0,1.5,"POLYGON ((-77.01648472167476 42.8786055506809, -77.01657264166897 42.87862236068189, -77.01656957893887 42.878631076605245, -77.01648165893293 42.87861426660216, -77.01648472167476 42.8786055506809))",POINT (-77.01652715030373 42.878618313642626)
20220622,65,0.3004197459067068,0.37899989466513356,0.37946282663652975,0.6969040286156439,5,1,2022-06-22,20.0,PM,0.0,0.0,0.95,"POLYGON ((-77.01526685786503 42.878399549928844, -77.0153598378589 42.878417429929875, -77.0153567827466 42.878426147301276, -77.01526380274031 42.87840826729803, -77.01526685786503 42.878399549928844))",POINT (-77.01531182030254 42.87841284861457)
20220622,67,0.2737598419189453,0.3492314240028118,0.33935412045182856,0.695568742423222,5,3,2022-06-22,8.0,PM,0.0,0.025,0.725,"POLYGON ((-77.0154445978533 42.878433109930825, -77.01553102784763 42.87844998993179, -77.01552797275818 42.87845870730725, -77.01544154275233 42.87844182730425, -77.0154445978533 42.878433109930825))",POINT (-77.01548628530266 42.878445908618595)
20220622,68,0.2723003202869046,0.34521309021980534,0.3302029640443863,0.6994282507127331,5,4,2022-06-22,1.0,PM,0.0,0.1,1.75,"POLYGON ((-77.01553102784763 42.87844998993179, -77.0156199378418 42.87846688993278, -77.01561688276422 42.87847560731037, -77.01552797275818 42.87845870730725, -77.01553102784763 42.87844998993179))",POINT (-77.01557395530281 42.878462798620625)
20220622,69,0.27708573176943024,0.3517795102349643,0.34734041937466326,0.6929836930899784,5,5,2022-06-22,34.0,PM,0.0,0.175,0.575,"POLYGON ((-77.0156199378418 42.87846688993278, -77.01570538783616 42.87848288993374, -77.01570233277 42.87849160731334, -77.01561688276422 42.87847560731037, -77.0156199378418 42.87846688993278))",POINT (-77.0156611353029 42.87847924862263)
20220622,70,0.2818622907002767,0.3562248865763346,0.34813613891601564,0.6853974660237631,5,6,2022-06-22,9.0,PM,0.0,0.125,0.575,"POLYGON ((-77.01570538783616 42.87848288993374, -77.01579373783034 42.87849940993472, -77.01579068277599 42.87850812731643, -77.01570233277 42.87849160731334, -77.01570538783616 42.87848288993374))",POINT (-77.015748035303 42.87849550862464)
20220622,71,0.2923436846051897,0.37185886928013395,0.3838512897491455,0.6425930431910923,5,7,2022-06-22,30.0,PM,0.0,0.0,1.5,"POLYGON ((-77.01579373783034 42.87849940993472, -77.01587810782479 42.878515309935665, -77.01587505278171 42.87852402731938, -77.01579068277599 42.87850812731643, -77.01579373783034 42.87849940993472))",POINT (-77.01583439530309 42.87851171862663)
20220622,72,0.284835749659045,0.36917324723868533,0.36924664727572737,0.6770489791343952,5,8,2022-06-22,25.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01587810782479 42.878515309935665, -77.01596637781898 42.87853151993666, -77.0159633227877 42.878540237322454, -77.01587505278171 42.87852402731938, -77.01587810782479 42.878515309935665))",POINT (-77.0159207153032 42.87852777362862)
20220622,73,0.3005958680183657,0.38253661124936994,0.38843502536896735,0.6849654413038685,5,9,2022-06-22,12.0,PM,0.0,0.025,0.725,"POLYGON ((-77.01596637781898 42.87853151993666, -77.01605537781312 42.87854840993766, -77.01605232279373 42.87855712732557, -77.0159633227877 42.878540237322454, -77.01596637781898 42.87853151993666))",POINT (-77.01600935030324 42.87854432363066)
20220622,75,0.2941859343956257,0.3697548899157294,0.3642210467108365,0.6451512040763066,5,11,2022-06-22,19.0,PM,0.0,0.025,0.225,"POLYGON ((-77.01614220780739 42.87856482993863, -77.0162260178019 42.878581059939584, -77.01622296280527 42.87858977733155, -77.0161391527996 42.878573547328614, -77.01614220780739 42.87856482993863))",POINT (-77.01618258530338 42.878577303634664)
20220622,76,0.29247798919677737,0.3651137669881185,0.3574795405069987,0.6240980784098308,5,12,2022-06-22,17.0,PM,0.0,0.0,1.15,"POLYGON ((-77.0162260178019 42.878581059939584, -77.01631318779616 42.878597749940546, -77.01631013281117 42.87860646733458, -77.01622296280527 42.87858977733155, -77.0162260178019 42.878581059939584))",POINT (-77.01626807530346 42.87859376363664)
20220622,77,0.28380346298217773,0.3556492487589518,0.34606781005859377,0.6155199686686198,5,13,2022-06-22,5.0,PM,0.0,0.0,1.1,"POLYGON ((-77.01631318779616 42.878597749940546, -77.01640067779041 42.87861410994152, -77.01639762281711 42.87862282733763, -77.01631013281117 42.87860646733458, -77.01631318779616 42.878597749940546))",POINT (-77.0163554053036 42.87861028863865)
20220622,79,0.2832041773302802,0.3452153370298188,0.33758768542059536,0.5909802009319437,5,15,2022-06-22,28.0,PM,0.0,0.0,0.5,"POLYGON ((-77.01648529778484 42.87863081994249, -77.01657290777905 42.87864656994346, -77.01656985282875 42.878655287343676, -77.0164822428228 42.87863953734061, -77.01648529778484 42.87863081994249))",POINT (-77.01652757530381 42.878643053642655)
20220622,81,0.2909683104484312,0.3729369255804246,0.3648815155029297,0.7095714692146547,6,1,2022-06-22,13.0,PM,0.0,0.125,1.125,"POLYGON ((-77.01526800160877 42.87842297063936, -77.01536037160271 42.8784411206404, -77.0153573090028 42.87844983659079, -77.01526493899657 42.878431686587554, -77.01526800160877 42.87842297063936))",POINT (-77.01531265530248 42.878436403614586)
20220622,82,0.28742796579996743,0.36471217473347983,0.3522727330525716,0.7179503122965495,6,2,2022-06-22,22.0,PM,0.0,0.125,0.875,"POLYGON ((-77.01536037160271 42.8784411206404, -77.0154456615971 42.87845715064137, -77.01544259900858 42.87846586659377, -77.0153573090028 42.87844983659079, -77.01536037160271 42.8784411206404))",POINT (-77.01540148530268 42.87845349361666)
20220622,83,0.27596298853556317,0.35863456726074217,0.338900883992513,0.7353050231933593,6,3,2022-06-22,24.0,PM,0.0,0.0,0.5,"POLYGON ((-77.0154456615971 42.87845715064137, -77.0155322615914 42.87847390064232, -77.01552919901442 42.8784826165968, -77.01544259900858 42.87846586659377, -77.0154456615971 42.87845715064137))",POINT (-77.01548743030271 42.87846988361863)
20220622,84,0.28201185423752356,0.3597978065753805,0.3473155251864729,0.719555821912042,6,4,2022-06-22,12.0,PM,0.0,0.125,1.125,"POLYGON ((-77.0155322615914 42.87847390064232, -77.01562214158547 42.87849056064331, -77.01561907902051 42.87849927659992, -77.01552919901442 42.8784826165968, -77.0155322615914 42.87847390064232))",POINT (-77.01557567030284 42.87848658862066)
20220622,85,0.27711556752522787,0.3608567555745443,0.3370009422302246,0.7246252059936523,6,5,2022-06-22,22.0,PM,0.0,0.125,0.875,"POLYGON ((-77.01562214158547 42.87849056064331, -77.01570681157992 42.87850649064424, -77.01570374902627 42.878515206602884, -77.01561907902051 42.87849927659992, -77.01562214158547 42.87849056064331))",POINT (-77.01566294530294 42.87850288362267)
20220622,86,0.2817864735921224,0.35974566141764325,0.3484006563822428,0.6912644704182943,6,6,2022-06-22,35.0,PM,0.0,0.125,1.125,"POLYGON ((-77.01570681157992 42.87850649064424, -77.0157951115741 42.87852324064525, -77.01579204903224 42.87853195660597, -77.01570374902627 42.878515206602884, -77.01570681157992 42.87850649064424))",POINT (-77.01574943030298 42.87851922362465)
20220622,87,0.29331376817491317,0.3770043408429181,0.3737240190859194,0.6498406021683304,6,7,2022-06-22,14.0,PM,0.0,0.0,0.5,"POLYGON ((-77.0157951115741 42.87852324064525, -77.01587963156855 42.8785394106462, -77.01587656903797 42.87854812660894, -77.01579204903224 42.87853195660597, -77.0157951115741 42.87852324064525))",POINT (-77.01583584030308 42.878535683626666)
20220622,88,0.2808979955212823,0.35324747809048357,0.34110812483162717,0.7039114853431439,6,8,2022-06-22,26.0,PM,0.0,0.25,1.25,"POLYGON ((-77.01587963156855 42.8785394106462, -77.01596759156276 42.87855584064717, -77.01596452904391 42.878564556612005, -77.01587656903797 42.87854812660894, -77.01587963156855 42.8785394106462))",POINT (-77.01592208030318 42.87855198362866)
20220622,89,0.27768645748015375,0.3632465485603579,0.3460759808940272,0.7008460260206654,6,9,2022-06-22,3.0,PM,0.0,0.25,1.0,"POLYGON ((-77.01596759156276 42.87855584064717, -77.0160567615569 42.878572740648174, -77.01605369904996 42.87858145661514, -77.01596452904391 42.878564556612005, -77.01596759156276 42.87855584064717))",POINT (-77.01601064530324 42.8785686486307)
