acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid
20200625,64,0.05139354838709677,0.07009032258064515,0.053474193548387096,0.33030967741935485,4,16,2020-06-25,7.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01657264166897 42.87862236068189, -77.01666782166271 42.87864046068295, -77.01666475894531 42.87864917660857, -77.01656957893887 42.878631076605245, -77.01657264166897 42.87862236068189))",POINT (-77.0166187003038 42.878635768644735)
20200625,65,0.055510000000000004,0.07356333333333333,0.05983666666666667,0.30639333333333335,5,1,2020-06-25,18.0,PM,0.0,0.1,1.05,"POLYGON ((-77.01526685786503 42.878399549928844, -77.0153598378589 42.878417429929875, -77.0153567827466 42.878426147301276, -77.01526380274031 42.87840826729803, -77.01526685786503 42.878399549928844))",POINT (-77.01531182030254 42.87841284861457)
20200625,66,0.05089655172413793,0.06665862068965517,0.051124137931034486,0.28630689655172414,5,2,2020-06-25,14.0,PM,0.0,0.05,5.1,"POLYGON ((-77.0153598378589 42.878417429929875, -77.0154445978533 42.878433109930825, -77.01544154275233 42.87844182730425, -77.0153567827466 42.878426147301276, -77.0153598378589 42.878417429929875))",POINT (-77.01540069030268 42.878429628616644)
20200625,70,0.052,0.06967333333333334,0.05665333333333333,0.29033333333333333,5,6,2020-06-25,22.0,PM,0.0,0.0,0.05,"POLYGON ((-77.01570538783616 42.87848288993374, -77.01579373783034 42.87849940993472, -77.01579068277599 42.87850812731643, -77.01570233277 42.87849160731334, -77.01570538783616 42.87848288993374))",POINT (-77.015748035303 42.87849550862464)
20200625,75,0.049875,0.067425,0.0498,0.297075,5,11,2020-06-25,2.0,PM,0.0,0.0,5.0,"POLYGON ((-77.01614220780739 42.87856482993863, -77.0162260178019 42.878581059939584, -77.01622296280527 42.87858977733155, -77.0161391527996 42.878573547328614, -77.01614220780739 42.87856482993863))",POINT (-77.01618258530338 42.878577303634664)
20200625,81,0.04877741935483871,0.06965483870967741,0.05096129032258065,0.3099967741935484,6,1,2020-06-25,15.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01526800160877 42.87842297063936, -77.01536037160271 42.8784411206404, -77.0153573090028 42.87844983659079, -77.01526493899657 42.878431686587554, -77.01526800160877 42.87842297063936))",POINT (-77.01531265530248 42.878436403614586)
20200625,82,0.047860714285714284,0.06692857142857143,0.051189285714285715,0.28926785714285713,6,2,2020-06-25,1.0,PM,0.0,0.0,1.05,"POLYGON ((-77.01536037160271 42.8784411206404, -77.0154456615971 42.87845715064137, -77.01544259900858 42.87846586659377, -77.0153573090028 42.87844983659079, -77.01536037160271 42.8784411206404))",POINT (-77.01540148530268 42.87845349361666)
20200625,88,0.04933548387096774,0.06781612903225806,0.050135483870967744,0.3068741935483871,6,8,2020-06-25,5.0,PM,0.0,0.0,5.1,"POLYGON ((-77.01587963156855 42.8785394106462, -77.01596759156276 42.87855584064717, -77.01596452904391 42.878564556612005, -77.01587656903797 42.87854812660894, -77.01587963156855 42.8785394106462))",POINT (-77.01592208030318 42.87855198362866)
20200625,92,0.04837586206896552,0.06681724137931035,0.04863103448275862,0.30970344827586205,6,12,2020-06-25,13.0,PM,0.0,0.0,5.15,"POLYGON ((-77.0162271215457 42.87860564065007, -77.01631532153988 42.87862230065107, -77.01631225906745 42.878631016624176, -77.01622405906147 42.878614356621085, -77.0162271215457 42.87860564065007))",POINT (-77.01626969030347 42.87861832863667)
20200625,97,0.04929,0.06794666666666667,0.05003,0.30881666666666663,7,1,2020-06-25,13.0,DM,0.0,0.0,0.45,"POLYGON ((-77.01526993697033 42.878446929759185, -77.01536114696434 42.878464929760185, -77.01535809364115 42.878473647471004, -77.015266883635 42.878455647467845, -77.01526993697033 42.878446929759185))",POINT (-77.01531401530248 42.87846028861462)
20200625,98,0.04918928571428572,0.06623928571428571,0.04891071428571429,0.29134642857142856,7,2,2020-06-25,8.0,DM,0.0,0.0,0.4,"POLYGON ((-77.01536114696434 42.878464929760185, -77.01544730695868 42.878481419761165, -77.01544425364698 42.878490137474024, -77.01535809364115 42.878473647471004, -77.01536114696434 42.878464929760185))",POINT (-77.01540270030264 42.87847753361666)
20200625,100,0.04763666666666667,0.06493666666666667,0.047663333333333335,0.30395,7,4,2020-06-25,1.0,DM,0.0,0.0,5.05,"POLYGON ((-77.01553423695294 42.87849768976214, -77.01562183694718 42.87851392976311, -77.01561878365882 42.878522647480125, -77.01553118365288 42.87850640747707, -77.01553423695294 42.87849768976214))",POINT (-77.01557651030285 42.878510168620686)
20200625,101,0.04826785714285715,0.06451785714285714,0.04857142857142857,0.30806428571428573,7,5,2020-06-25,11.0,DM,0.0,0.0,0.15,"POLYGON ((-77.01562183694718 42.87851392976311, -77.0157081569415 42.878530719764086, -77.01570510366464 42.878539437483134, -77.01561878365882 42.878522647480125, -77.01562183694718 42.87851392976311))",POINT (-77.01566347030284 42.87852668362268)
20200625,102,0.04793,0.06688666666666666,0.04861666666666667,0.30061333333333334,7,6,2020-06-25,16.0,DM,0.0,0.1,0.1,"POLYGON ((-77.0157081569415 42.878530719764086, -77.0157977169356 42.878547269765086, -77.01579466367073 42.878555987486266, -77.01570510366464 42.878539437483134, -77.0157081569415 42.878530719764086))",POINT (-77.01575141030301 42.87854335362472)
20200625,104,0.04970357142857143,0.06648214285714285,0.049814285714285714,0.3121,7,8,2020-06-25,4.0,DM,0.0,0.0,2.75,"POLYGON ((-77.01588072693013 42.87856284976601, -77.01596918692431 42.878579619767, -77.01596613368234 42.878588337492246, -77.01587767367634 42.878571567489175, -77.01588072693013 42.87856284976601))",POINT (-77.01592343030312 42.878575593628675)
20200625,105,0.05027,0.06735333333333333,0.05103666666666667,0.30701999999999996,7,9,2020-06-25,2.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01596918692431 42.878579619767, -77.01605827691844 42.878596499767994, -77.01605522368838 42.87860521749536, -77.01596613368234 42.878588337492246, -77.01596918692431 42.878579619767))",POINT (-77.01601220530323 42.87859241863073)
20200625,107,0.04858214285714286,0.06522142857142857,0.04875,0.29934285714285713,7,11,2020-06-25,7.0,DM,0.0,0.0,0.5,"POLYGON ((-77.01614397691283 42.87861276976897, -77.01622790690732 42.8786285997699, -77.0162248536999 42.87863731750129, -77.0161409236942 42.878621487498364, -77.01614397691283 42.87861276976897))",POINT (-77.01618441530344 42.878625043634706)
20200625,107,0.04858214285714286,0.06522142857142857,0.04875,0.29934285714285713,7,11,2020-06-25,7.0,DM,0.0,0.1,0.1,"POLYGON ((-77.01614397691283 42.87861276976897, -77.01622790690732 42.8786285997699, -77.0162248536999 42.87863731750129, -77.0161409236942 42.878621487498364, -77.01614397691283 42.87861276976897))",POINT (-77.01618441530344 42.878625043634706)
20200625,108,0.047237931034482754,0.06553103448275861,0.04788620689655173,0.30932413793103447,7,12,2020-06-25,3.0,DM,0.0,0.0,0.55,"POLYGON ((-77.01622790690732 42.8786285997699, -77.01631284690173 42.87864579977085, -77.0163097937056 42.87865451750425, -77.0162248536999 42.87863731750129, -77.01622790690732 42.8786285997699))",POINT (-77.01626885030338 42.878641558636616)
20200625,109,0.04893448275862069,0.06746551724137931,0.05073793103448276,0.31243793103448275,7,13,2020-06-25,15.0,DM,0.0,0.0,0.4,"POLYGON ((-77.01631284690173 42.87864579977085, -77.01640080689593 42.878661299771856, -77.01639775371162 42.878670017507346, -77.0163097937056 42.87865451750425, -77.01631284690173 42.87864579977085))",POINT (-77.0163553003037 42.87865790863868)
20200625,111,0.04887,0.06654666666666667,0.049253333333333336,0.31485,7,15,2020-06-25,9.0,DM,0.0,0.0,0.1,"POLYGON ((-77.0164856868903 42.87867746977279, -77.01657255688461 42.87869363977378, -77.01656950372322 42.87870235751335, -77.01648263371732 42.8786861875103, -77.0164856868903 42.87867746977279))",POINT (-77.01652759530376 42.87868991364264)
20200625,111,0.04887,0.06654666666666667,0.049253333333333336,0.31485,7,15,2020-06-25,9.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0164856868903 42.87867746977279, -77.01657255688461 42.87869363977378, -77.01656950372322 42.87870235751335, -77.01648263371732 42.8786861875103, -77.0164856868903 42.87867746977279))",POINT (-77.01652759530376 42.87868991364264)
20200625,112,0.053625,0.0730375,0.060003125,0.31975,7,16,2020-06-25,5.0,DM,0.0,0.0,1.75,"POLYGON ((-77.01657255688461 42.87869363977378, -77.01666681687843 42.87871154977485, -77.01666376372962 42.87872026751664, -77.01656950372322 42.87870235751335, -77.01657255688461 42.87869363977378))",POINT (-77.0166181603038 42.87870695364472)
20200625,113,0.048522580645161295,0.06661935483870968,0.04923225806451613,0.3141096774193548,8,1,2020-06-25,16.0,DM,0.0,0.0,0.0,"POLYGON ((-77.0152686729899 42.878471840901824, -77.01536231298377 42.878490280902845, -77.01535924762172 42.8784989963284, -77.01526560761538 42.878480556325144, -77.0152686729899 42.878471840901824))",POINT (-77.01531396030246 42.87848541861461)
20200625,115,0.04997741935483871,0.0679225806451613,0.05132258064516129,0.29751612903225805,8,3,2020-06-25,12.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01544746297817 42.878506530903806, -77.01553524297242 42.878523130904796, -77.01553217763343 42.87853184633447, -77.01544439762746 42.87851524633139, -77.01544746297817 42.878506530903806))",POINT (-77.01548982030273 42.8785191886187)
20200625,117,0.05076551724137931,0.06976896551724138,0.052137931034482755,0.30895172413793104,8,5,2020-06-25,8.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01562348296659 42.878539520905775, -77.01570927296095 42.87855597090671, -77.0157062076452 42.87856468634054, -77.0156204176394 42.87854823633755, -77.01562348296659 42.878539520905775))",POINT (-77.0156648453029 42.878552103622724)
20200625,119,0.0498,0.06857931034482759,0.052286206896551723,0.30290689655172415,8,7,2020-06-25,4.0,DM,0.0,0.0,5.45,"POLYGON ((-77.01579678295522 42.87857270090771, -77.01588067294969 42.87858893090862, -77.01587760765679 42.878597646346535, -77.01579371765114 42.87858141634361, -77.01579678295522 42.87857270090771))",POINT (-77.01583719530306 42.87858517362669)
20200625,121,0.04966333333333333,0.06654,0.04911666666666667,0.30815666666666663,8,9,2020-06-25,15.0,DM,0.0,0.0,5.0,"POLYGON ((-77.01596938294385 42.87860583090961, -77.01605773293805 42.878622530910626, -77.01605466766878 42.87863124635274, -77.01596631766279 42.87861454634964, -77.01596938294385 42.87860583090961))",POINT (-77.01601202530323 42.878618538630725)
20200625,121,0.04966333333333333,0.06654,0.04911666666666667,0.30815666666666663,8,9,2020-06-25,15.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01596938294385 42.87860583090961, -77.01605773293805 42.878622530910626, -77.01605466766878 42.87863124635274, -77.01596631766279 42.87861454634964, -77.01596938294385 42.87860583090961))",POINT (-77.01601202530323 42.878618538630725)
20200625,122,0.04882068965517241,0.06514827586206896,0.047765517241379306,0.3178758620689655,8,10,2020-06-25,13.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01605773293805 42.878622530910626, -77.01614460293234 42.87863878091159, -77.01614153767468 42.878647496355775, -77.01605466766878 42.87863124635274, -77.01605773293805 42.878622530910626))",POINT (-77.01609963530336 42.87863501363276)
20200625,124,0.048639999999999996,0.06834666666666667,0.05090666666666667,0.3179533333333333,8,12,2020-06-25,9.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01622610292696 42.878654780912484, -77.01631446292114 42.87867068091347, -77.01631139768618 42.878679396361704, -77.01622303768016 42.87866349635862, -77.01622610292696 42.878654780912484))",POINT (-77.01626875030355 42.87866708863666)
20200625,125,0.055141379310344824,0.07395862068965517,0.05879655172413793,0.3141827586206897,8,13,2020-06-25,7.0,DM,0.0,0.0,0.15,"POLYGON ((-77.01631446292114 42.87867068091347, -77.01640053291551 42.87868688091444, -77.01639746769203 42.878695596364715, -77.01631139768618 42.878679396361704, -77.01631446292114 42.87867068091347))",POINT (-77.0163559653036 42.878683138638664)
20200625,126,0.05221666666666666,0.07272666666666666,0.055786666666666665,0.32760666666666666,8,14,2020-06-25,5.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01640053291551 42.87868688091444, -77.01648789290974 42.87870339091543, -77.01648482769791 42.8787121063678, -77.01639746769203 42.878695596364715, -77.01640053291551 42.87868688091444))",POINT (-77.01644268030368 42.878699493640674)
20200625,128,0.050925806451612904,0.07326774193548387,0.05550645161290323,0.3431290322580645,8,16,2020-06-25,1.0,DM,0.0,0.0,0.0,"POLYGON ((-77.01657280290416 42.87871888091637, -77.01666748289794 42.87873794091741, -77.01666441771007 42.87874665637406, -77.0165697377037 42.87872759637076, -77.01657280290416 42.87871888091637))",POINT (-77.01661861030371 42.878732768644696)
20200625,129,0.04813870967741935,0.0672,0.04854516129032258,0.31763548387096774,9,1,2020-06-25,7.0,DM,0.0,0.0,0.15,"POLYGON ((-77.01526817606361 42.878495549587235, -77.01536221605743 42.87851401958827, -77.01535916454804 42.878522737642996, -77.01526512454168 42.87850426763973, -77.01526817606361 42.878495549587235))",POINT (-77.01531367030246 42.878509143614615)
