acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid
20200625,2,0.43286819458007814,0.5331664085388184,0.43358306884765624,0.616749890645345,1,2,2020-06-25,9.0,PM,0.0,0.0,0.15,"POLYGON ((-77.01535545427274 42.87831851925121, -77.01544069426711 42.87833411925217, -77.01543764633853 42.878342837982714, -77.01535240633272 42.87832723797974, -77.01535545427274 42.87831851925121))",POINT (-77.0153965503027 42.87833067861654)
20200625,3,0.4021188735961914,0.5063424110412598,0.3992052714029948,0.6024889628092448,1,3,2020-06-25,22.0,PM,0.0,0.0,0.1,"POLYGON ((-77.01544069426711 42.87833411925217, -77.01552730426143 42.878350659253144, -77.0155242563444 42.87835937798574, -77.01543764633853 42.878342837982714, -77.01544069426711 42.87833411925217))",POINT (-77.01548247530272 42.87834674861851)
20200625,4,0.40329456329345703,0.526951789855957,0.4172829900469099,0.6206006322588239,1,4,2020-06-25,18.0,PM,0.0,0.0,0.4,"POLYGON ((-77.01552730426143 42.878350659253144, -77.01561588425558 42.87836680925413, -77.01561283635041 42.87837552798884, -77.0155242563444 42.87835937798574, -77.01552730426143 42.878350659253144))",POINT (-77.01557007030289 42.87836309362055)
20200625,5,0.3650093078613281,0.48330126137569035,0.33771021612759294,0.6772676665207435,1,5,2020-06-25,6.0,PM,0.0,0.0,0.35,"POLYGON ((-77.01561588425558 42.87836680925413, -77.01570014425 42.878381989255075, -77.01569709635612 42.87839070799176, -77.01561283635041 42.87837552798884, -77.01561588425558 42.87836680925413))",POINT (-77.01565649030296 42.878378758622546)
20200625,6,0.3991472880045573,0.5251788457234701,0.4,0.6548368453979492,1,6,2020-06-25,2.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01570014425 42.878381989255075, -77.01579094424405 42.87839937925609, -77.01578789636228 42.878408097994935, -77.01569709635612 42.87839070799176, -77.01570014425 42.878381989255075))",POINT (-77.01574402030295 42.87839504362453)
20200625,6,0.3991472880045573,0.5251788457234701,0.4,0.6548368453979492,1,6,2020-06-25,2.0,PM,0.0,0.0,0.15,"POLYGON ((-77.01570014425 42.878381989255075, -77.01579094424405 42.87839937925609, -77.01578789636228 42.878408097994935, -77.01569709635612 42.87839070799176, -77.01570014425 42.878381989255075))",POINT (-77.01574402030295 42.87839504362453)
20200625,7,0.392822336267542,0.5038415061102973,0.35525781136971935,0.6798430548773872,1,7,2020-06-25,15.0,PM,0.0,0.0,0.1,"POLYGON ((-77.01579094424405 42.87839937925609, -77.01587402423856 42.87841479925702, -77.01587097636792 42.87842351799784, -77.01578789636228 42.878408097994935, -77.01579094424405 42.87839937925609))",POINT (-77.01583096030309 42.87841144862656)
20200625,8,0.38436692555745444,0.4841678301493327,0.33564942677815757,0.720787239074707,1,8,2020-06-25,11.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01587402423856 42.87841479925702, -77.01596069423286 42.878431769258, -77.01595764637376 42.87844048800086, -77.01587097636792 42.87842351799784, -77.01587402423856 42.87841479925702))",POINT (-77.01591583530309 42.8784276436285)
20200625,9,0.4006251673544607,0.5118141174316406,0.3843280423072077,0.6693250594600555,1,9,2020-06-25,10.0,PM,0.0,0.0,0.05,"POLYGON ((-77.01596069423286 42.878431769258, -77.01605424422672 42.878449719259045, -77.01605119638012 42.87845843800412, -77.01595764637376 42.87844048800086, -77.01596069423286 42.878431769258))",POINT (-77.01600594530318 42.87844510363057)
20200625,13,0.3998663343232253,0.5072270755110115,0.3767029992465315,0.6850445188325027,1,13,2020-06-25,1.0,PM,0.0,0.0,5.1,"POLYGON ((-77.0163126942097 42.87849793926196, -77.01639960420395 42.878514359262944, -77.01639655640352 42.878523078016194, -77.01630964639764 42.87850665801316, -77.0163126942097 42.87849793926196))",POINT (-77.01635462530355 42.878510508638634)
