acquired,plot,blue,green,red,nir,veg_smr,ndvi,evi,arvi,savi,msavi,msavi_exp,gcc,gri,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,PM_inc,DM_inc
20200618,10,0.0335642865725926,0.0691464287894112,0.0608749985694885,0.3500607013702392,0.6604464394705636,0.7037228175571987,0.493988037109375,0.5975682394845145,0.4761789866856166,0.3288707733154297,0.516336475099836,0.4228054455348423,1.1362126214163644,1,10,2020-06-18,8.0,PM,0.0,0.0,0.05,"POLYGON ((-77.01605424422672 42.878449719259045, -77.01613850422115 42.87846450926, -77.01613545638585 42.87847322800707, -77.01605119638012 42.87845843800412, -77.01605424422672 42.878449719259045))",POINT (-77.01609485030343 42.87846147363265),0.0,0.0
20200618,16,0.0358187519013881,0.070559374988079,0.0603874996304512,0.3506906032562256,0.6588829755783081,0.7060238122940063,0.5024248957633972,0.6098077297210693,0.4778465926647186,0.3311048150062561,0.5177157521247864,0.4231964945793152,1.1689026355743408,1,16,2020-06-18,21.0,PM,0.0,0.0,5.1,"POLYGON ((-77.01657162419265 42.878547489264875, -77.01666455418655 42.878565659265924, -77.01666150642144 42.878574378025434, -77.01656857641517 42.8785562080222, -77.01657162419265 42.878547489264875))",POINT (-77.01661656530372 42.87856093364467),0.0,0.0
20200618,18,0.0477999978595309,0.0854370329115125,0.0845555552729853,0.3239999700475622,0.506596565246582,0.585971161171242,0.4064277366355613,0.4551444230256257,0.3952635305899161,0.236581007639567,0.3965047906946253,0.3923346201578776,1.0106342456958912,2,2,2020-06-18,17.0,PM,0.0,0.0,0.2,"POLYGON ((-77.01535716363179 42.87834444724656, -77.01544010362635 42.878360347247515, -77.0154370769793 42.87836906998736, -77.01535413697367 42.878353169984464, -77.01535716363179 42.87834444724656))",POINT (-77.01539712030262 42.87835675861655),0.0,0.0
20200618,19,0.0455655147289407,0.0830137976284684,0.0794413747458622,0.3214655251338564,0.5186133549131197,0.603637300688645,0.4154573637863685,0.4787379955423289,0.4029342059431405,0.2406270257357893,0.4064226479365908,0.3990779745167699,1.0452384948730469,2,3,2020-06-18,18.0,PM,0.0,0.0,2.55,"POLYGON ((-77.01544010362635 42.878360347247515, -77.01552583362069 42.87837611724848, -77.01552280698512 42.87838483999034, -77.0154370769793 42.87836906998736, -77.01544010362635 42.878360347247515))",POINT (-77.01548145530275 42.8783725936185),0.0,0.0
20200618,20,0.0419862105928618,0.0782551765441894,0.0732862045025003,0.3451034282815867,0.5981219719196188,0.649709964620656,0.4624185233280576,0.5350437164306641,0.4439577891908843,0.2961100874275997,0.4647318741370891,0.4045233562074858,1.0693158116833916,2,4,2020-06-18,7.0,PM,0.0,0.1,5.3,"POLYGON ((-77.01552583362069 42.87837611724848, -77.01561655361472 42.878393657249504, -77.01561352699126 42.878402379993496, -77.01552280698512 42.87838483999034, -77.01552583362069 42.87837611724848))",POINT (-77.01556968030273 42.87838924862052),0.0,5.0
20200618,21,0.0406965510598544,0.0762241379968051,0.0670931010410703,0.3462482978557718,0.6199173762880522,0.6753303264749462,0.4834600317067113,0.5747703026080954,0.4584383800111968,0.3096715006335028,0.4855854429047683,0.4141798348262392,1.136363851613012,2,5,2020-06-18,15.0,PM,0.0,0.0,1.3,"POLYGON ((-77.01561655361472 42.878393657249504, -77.01570177360908 42.87840924725045, -77.01569874699705 42.87841796999645, -77.01561352699126 42.878402379993496, -77.01561655361472 42.878393657249504))",POINT (-77.01565765030291 42.878405813622564),0.0,0.0
20200618,22,0.0406586219524515,0.0784793146725358,0.0720551753866261,0.3390275692117625,0.5883166872221848,0.6494572738121296,0.4551878304317079,0.5324957946251179,0.4395340886609307,0.2867040634155273,0.4581048241977034,0.410543704855031,1.0898048137796337,2,6,2020-06-18,8.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01570177360908 42.87840924725045, -77.01578994360328 42.87842550725146, -77.01578691700306 42.87843422999952, -77.01569874699705 42.87841796999645, -77.01570177360908 42.87840924725045))",POINT (-77.015744345303 42.87842173862455),0.0,0.0
20200618,24,0.0423586204134184,0.0805172426947232,0.0749103447486614,0.3430482601297313,0.5862160386710331,0.6415882768302128,0.4545105901257745,0.5229840771905307,0.4381187044340989,0.2892329775053879,0.4558817107101967,0.4071264595820986,1.0750655470223265,2,8,2020-06-18,21.0,PM,0.0,0.0,0.6,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851),0.0,0.0
20200618,24,0.0423586204134184,0.0805172426947232,0.0749103447486614,0.3430482601297313,0.5862160386710331,0.6415882768302128,0.4545105901257745,0.5229840771905307,0.4381187044340989,0.2892329775053879,0.4558817107101967,0.4071264595820986,1.0750655470223265,2,8,2020-06-18,21.0,PM,0.0,0.0,0.85,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851),,
20200618,25,0.0443066676457723,0.0797033389409383,0.0777066628138224,0.3280233383178711,0.5435351053873698,0.6170142491658529,0.4280561129252115,0.4940006573994954,0.4145478884379069,0.2558808008829752,0.4229696273803711,0.3952644983927408,1.0259045918782552,2,9,2020-06-18,20.0,PM,0.0,0.0,3.6,"POLYGON ((-77.01596197359193 42.8784577972534, -77.01605269358596 42.87847410725443, -77.01604966702091 42.87848283000867, -77.01595894701471 42.8784665200055, -77.01596197359193 42.8784577972534))",POINT (-77.01600582030329 42.878470313630594),0.0,0.0
20200618,26,0.0387733300526936,0.0755199988683064,0.0680133342742919,0.3390099843343099,0.6039176305135091,0.6658684412638346,0.4651597023010254,0.5542404174804687,0.4481280962626139,0.2940874735514323,0.4712712287902832,0.4144529342651367,1.1109058380126953,2,10,2020-06-18,14.0,PM,0.0,0.0,5.25,"POLYGON ((-77.01605269358596 42.87847410725443, -77.0161384035803 42.87849049725541, -77.01613537702671 42.878499220011655, -77.01604966702091 42.87848283000867, -77.01605269358596 42.87847410725443))",POINT (-77.0160940353033 42.878486663632614),0.0,0.0
20200618,28,0.0429806478561893,0.0777870993460378,0.0722387144642491,0.3319225926553049,0.5698058835921749,0.6424196920087261,0.4499399123653289,0.5315978757796749,0.4307547846148091,0.2729531565020161,0.4453402488462387,0.4031170875795425,1.0776329040527344,2,12,2020-06-18,24.0,PM,0.0,0.0,0.55,"POLYGON ((-77.01622414357463 42.878506377256386, -77.01631334356878 42.87852341725739, -77.01631031703857 42.878532140017754, -77.01622111703252 42.878515100014646, -77.01622414357463 42.878506377256386))",POINT (-77.01626723030346 42.878519258636615),0.0,0.0
20200618,31,0.0414482725077662,0.0757310308259109,0.0693862109348691,0.3418068721376616,0.6038440835886988,0.662485254221949,0.4705718467975485,0.5567465157344423,0.4484418014000202,0.2968897326239224,0.4711616779195851,0.406016678645693,1.0918998060555294,2,15,2020-06-18,13.0,PM,0.0,0.0,2.0,"POLYGON ((-77.01648455355748 42.878555717259346, -77.01657232355171 42.87857230726035, -77.01656929705614 42.87858103002678, -77.01648152705017 42.87856444002372, -77.01648455355748 42.878555717259346))",POINT (-77.01652692530372 42.878568373642615),0.0,0.0
20200618,34,0.0422379312844112,0.0777413762848952,0.0754137943530904,0.3246344862313106,0.5459055407293911,0.6228865261735588,0.4266232457654229,0.4987071464801657,0.4152980015195649,0.2535964538311136,0.4244946775765255,0.3981915177970097,1.0321665796740302,3,2,2020-06-18,24.0,PM,0.0,0.0,0.1,"POLYGON ((-77.0153567946305 42.87836706931872, -77.01544332462481 42.878383069319675, -77.01544027598082 42.87839178791532, -77.01535374597496 42.878375787912304, -77.0153567946305 42.87836706931872))",POINT (-77.01539853530268 42.8783794286166),0.0,0.0
20200618,37,0.0355620713069521,0.0695275931522764,0.0606689658658257,0.3451655157681169,0.6471198509479391,0.7009826528614965,0.4930777056463833,0.6018923397721916,0.4710774257265288,0.3196842259374158,0.5073656542547818,0.4194907155530206,1.1462302372373383,3,5,2020-06-18,4.0,PM,0.0,0.0,2.05,"POLYGON ((-77.01561916461324 42.87841697932166, -77.01570468460761 42.8784327193226, -77.01570163599854 42.87844143792444, -77.01561611599273 42.878425697921465, -77.01561916461324 42.87841697932166))",POINT (-77.01566040030295 42.878429208622634),0.0,0.0
20200618,38,0.0372464316231863,0.0721571445465087,0.0652321406773158,0.3402000154767717,0.619335242680141,0.6782267434256417,0.4734348910195486,0.5699689728873116,0.4555238996233259,0.3014686448233468,0.4830325671604701,0.4132251739501953,1.1065210614885603,3,6,2020-06-18,10.0,PM,0.0,0.0,10.5,"POLYGON ((-77.01570468460761 42.8784327193226, -77.01579154460191 42.87844946932359, -77.01578849600443 42.878458187927485, -77.01570163599854 42.87844143792444, -77.01570468460761 42.8784327193226))",POINT (-77.01574659030295 42.8784454536246),0.0,0.0
20200618,40,0.0356566667556762,0.0711833318074544,0.0640199979146321,0.3452366828918457,0.636808967590332,0.6870657602945963,0.4808804512023926,0.5777301152547201,0.4638864835103353,0.313514232635498,0.4964621225992838,0.4166425069173177,1.112107721964518,3,8,2020-06-18,22.0,PM,0.0,0.0,5.35,"POLYGON ((-77.01587709459628 42.87846557932455, -77.01596324459061 42.878481699325526, -77.01596019601607 42.87849041793347, -77.01587404601023 42.878474297930474, -77.01587709459628 42.87846557932455))",POINT (-77.01591864530316 42.878477998628576),0.0,0.0
20200618,41,0.0366483888318461,0.0697419335765223,0.0652064508007418,0.3439419654107863,0.6316166539346019,0.6812218081566596,0.4771575312460622,0.5715455701274257,0.4598695693477507,0.3087807932207661,0.4907838452246881,0.4065772025815902,1.0700197527485509,3,9,2020-06-18,5.0,PM,0.0,0.0,13.0,"POLYGON ((-77.01596324459061 42.878481699325526, -77.0160529845847 42.87849893932652, -77.01604993602213 42.87850765793659, -77.01596019601607 42.87849041793347, -77.01596324459061 42.878481699325526))",POINT (-77.0160065903032 42.878494678630595),0.0,0.0
20200618,42,0.0363642828805106,0.0712678602763584,0.0650785735675266,0.3391785962241037,0.6194089480808803,0.678065299987793,0.4704220294952392,0.5668657166617257,0.4546866416931152,0.2997751576559884,0.4822238513401576,0.4126724515642438,1.0960052353995189,3,10,2020-06-18,23.0,PM,0.0,0.0,13.05,"POLYGON ((-77.0160529845847 42.87849893932652, -77.01613963457898 42.878515279327495, -77.016136586028 42.87852399793961, -77.01604993602213 42.87850765793659, -77.0160529845847 42.87849893932652))",POINT (-77.01609478530331 42.87851146863263),0.0,0.0
20200618,44,0.03921666542689,0.0741900046666463,0.0676233291625976,0.339733346303304,0.6077295303344726,0.668040911356608,0.4687654813130696,0.5593620936075846,0.4498480161031087,0.2961430867513021,0.473895009358724,0.4099052747090657,1.0972448984781902,3,12,2020-06-18,11.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01622501457337 42.878531369328435, -77.0163129745676 42.87854819932944, -77.01630992603975 42.87855691794567, -77.0162219660338 42.87854008794258, -77.01622501457337 42.878531369328435))",POINT (-77.01626747030349 42.87854414363661),0.0,0.0
20200618,45,0.0358933329582214,0.070413327217102,0.0615299979845682,0.3381933530171712,0.6275060653686524,0.6921668370564779,0.4808917999267578,0.590255864461263,0.4612185478210449,0.3045167922973633,0.4918648719787598,0.4197231928507487,1.1454315185546875,3,13,2020-06-18,6.0,PM,0.0,0.0,0.45,"POLYGON ((-77.0163129745676 42.87854819932944, -77.01640065456179 42.87856452933044, -77.01639760604569 42.87857324794875, -77.01630992603975 42.87855691794567, -77.0163129745676 42.87854819932944))",POINT (-77.01635529030358 42.87856072363865),0.0,0.0
20200618,47,0.0362580668541692,0.072583875348491,0.0597677384653399,0.3545225820233745,0.6662547819076046,0.7114677429199219,0.5113058397846837,0.6196069409770351,0.4835681607646326,0.3397643489222373,0.5256679288802608,0.4305373161069808,1.2146958381898942,3,15,2020-06-18,9.0,PM,0.0,0.0,5.05,"POLYGON ((-77.01648429455629 42.87858037933136, -77.01657338455043 42.87859736933237, -77.01657033605737 42.87860608795477, -77.01648124605134 42.87858909795165, -77.01648429455629 42.87858037933136))",POINT (-77.0165273153037 42.87859323364261),0.0,0.0
20200618,50,0.0444433371225992,0.0767466704050699,0.0761133273442586,0.3262366612752279,0.5467600504557292,0.6215614954630534,0.431350835164388,0.50332612991333,0.4157310485839843,0.2553200085957845,0.424884827931722,0.3889782587687174,1.0084853490193686,4,2,2020-06-18,16.0,PM,0.0,0.0,1.35,"POLYGON ((-77.01535814174883 42.87839186066833, -77.01544345174324 42.87840790066927, -77.01544038886243 42.87841661656575, -77.01535507885663 42.87840057656277, -77.01535814174883 42.87839186066833))",POINT (-77.01539926530266 42.8784042386166),0.0,0.0
20200618,51,0.0434600035349528,0.0811000029246012,0.0781166632970174,0.3247833251953125,0.5341801325480143,0.612269401550293,0.4202849706013997,0.4847205479939778,0.4097748438517252,0.2490799268086751,0.4162246068318685,0.4002851486206055,1.0387404123942057,4,3,2020-06-18,17.0,PM,0.0,0.0,6.45,"POLYGON ((-77.01544345174324 42.87840790066927, -77.01553001173755 42.87842466067023, -77.01552694886827 42.87843337656876, -77.01544038886243 42.87841661656575, -77.01544345174324 42.87840790066927))",POINT (-77.0154852003027 42.87842063861857),0.0,0.0
20200618,52,0.0427354843385758,0.0793774204869424,0.074929037401753,0.3364064616541709,0.5718463774650328,0.6355980903871598,0.4462028011198967,0.5170079508135396,0.430340705379363,0.2766123433266916,0.4449611171599357,0.4028205256308279,1.06047611851846,4,4,2020-06-18,13.0,PM,0.0,0.0,0.1,"POLYGON ((-77.01553001173755 42.87842466067023, -77.0156187417317 42.87844160067122, -77.01561567887427 42.878450316571865, -77.01552694886827 42.87843337656876, -77.01553001173755 42.87842466067023))",POINT (-77.0155728453028 42.8784374886206),0.0,0.0
20200618,54,0.0432233333587646,0.078766663869222,0.0747100035349528,0.328820006052653,0.5550706227620442,0.6296855290730794,0.437315018971761,0.5117588678995768,0.4218449592590332,0.2626284758249919,0.4327943801879882,0.4005305608113607,1.0546034495035808,4,6,2020-06-18,22.0,PM,0.0,0.0,0.4,"POLYGON ((-77.01570350172612 42.87845740067217, -77.01579319172025 42.87847469067316, -77.0157901288861 42.878483406577956, -77.01570043888002 42.878466116574835, -77.01570350172612 42.87845740067217))",POINT (-77.01574681530296 42.878470403624604),0.0,0.0
20200618,56,0.0417866667111714,0.0771166642506917,0.0730066696802775,0.331303342183431,0.5685537974039714,0.6387189865112305,0.4434960683186849,0.5213235219319662,0.4283619880676269,0.2703961054484049,0.4425134023030599,0.4019533157348632,1.0572465896606444,4,8,2020-06-18,15.0,PM,0.0,0.05,0.75,"POLYGON ((-77.01587793171466 42.878490580674125, -77.01596482170893 42.87850734067508, -77.0159617588977 42.87851605658397, -77.01587486889183 42.878499296580934, -77.01587793171466 42.878490580674125))",POINT (-77.01591984530313 42.8785033186286),0.0,5.0
20200618,59,0.0419366677602132,0.0774033308029174,0.0723300059636433,0.3301699956258138,0.5671315511067708,0.6406105041503907,0.4446800549825032,0.5254409790039063,0.4285433451334635,0.2693937937418619,0.4423074086507161,0.403855546315511,1.070974095662435,4,11,2020-06-18,1.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01614105169733 42.87854079067705, -77.01622534169181 42.87855694067798, -77.01622227891532 42.87856565659308, -77.01613798890962 42.878549506590126, -77.01614105169733 42.87854079067705))",POINT (-77.0161816653034 42.87855322363464),0.0,0.0
20200618,60,0.0451517269529145,0.082379308240167,0.07718275333273,0.3264827728271484,0.5370826721191406,0.6176213889286436,0.4296254782841123,0.4988036648980502,0.4138131306089204,0.2539007088233684,0.4209347100093447,0.4024749295464877,1.0678181483827789,4,12,2020-06-18,19.0,PM,0.0,0.05,10.35,"POLYGON ((-77.01622534169181 42.87855694067798, -77.016313871686 42.87857350067899, -77.01631080892135 42.87858221659618, -77.01622227891532 42.87856565659308, -77.01622534169181 42.87855694067798))",POINT (-77.01626807530349 42.87856957863664),0.0,5.0
20200618,62,0.0392333348592122,0.0738066673278808,0.0683033307393392,0.3322066307067871,0.5891221364339193,0.6589378992716471,0.4557860692342122,0.5467645009358724,0.4395902951558431,0.2805067062377929,0.4589646021525065,0.4069620768229167,1.0808512369791667,4,14,2020-06-18,24.0,PM,0.0,0.0,5.25,"POLYGON ((-77.01639988168033 42.87858975067994, -77.01648472167476 42.8786055506809, -77.01648165893293 42.87861426660216, -77.01639681892716 42.87859846659918, -77.01639988168033 42.87858975067994))",POINT (-77.0164407703037 42.87860200864064),0.0,0.0
20200618,64,0.0412903255031954,0.075916128773843,0.0693516192897673,0.3528355013939642,0.6289543644074471,0.6703307244085497,0.4855013201313634,0.5662693515900643,0.4606287248672978,0.3190642941382623,0.491645259241904,0.4077117673812374,1.099684561452558,4,16,2020-06-18,7.0,PM,0.0,0.0,5.0,"POLYGON ((-77.01657264166897 42.87862236068189, -77.01666782166271 42.87864046068295, -77.01666475894531 42.87864917660857, -77.01656957893887 42.878631076605245, -77.01657264166897 42.87862236068189))",POINT (-77.0166187003038 42.878635768644735),0.0,0.0
20200618,65,0.0373966654141744,0.0724799950917561,0.0642599980036417,0.3333133697509766,0.6052817026774089,0.6765741984049479,0.467610772450765,0.5704767227172851,0.4495566368103027,0.2900979042053223,0.4738376299540202,0.4163651784261067,1.1292929331461588,5,1,2020-06-18,18.0,PM,0.0,0.0,10.05,"POLYGON ((-77.01526685786503 42.878399549928844, -77.0153598378589 42.878417429929875, -77.0153567827466 42.878426147301276, -77.01526380274031 42.87840826729803, -77.01526685786503 42.878399549928844))",POINT (-77.01531182030254 42.87841284861457),0.0,0.0
20200618,67,0.0379586219787597,0.0749379355331947,0.0683758628779444,0.3248827704067888,0.5719435461636247,0.6522373331004175,0.4421335417648842,0.5336361917956122,0.4307235849314722,0.266461076407597,0.4461037208294046,0.4133793732215618,1.0958810345879917,5,3,2020-06-18,24.0,PM,0.0,0.0,1.35,"POLYGON ((-77.0154445978533 42.878433109930825, -77.01553102784763 42.87844998993179, -77.01552797275818 42.87845870730725, -77.01544154275233 42.87844182730425, -77.0154445978533 42.878433109930825))",POINT (-77.01548628530266 42.878445908618595),0.0,0.0
20200618,68,0.0380758622597003,0.0726724082025988,0.0688034501569024,0.3371793155012459,0.601992574231378,0.6610632271602236,0.4582335044597757,0.5442774542446794,0.4443333724449421,0.289096371880893,0.466739062605233,0.404807814236345,1.0568742423221982,5,4,2020-06-18,19.0,PM,0.0,0.0,5.05,"POLYGON ((-77.01553102784763 42.87844998993179, -77.0156199378418 42.87846688993278, -77.01561688276422 42.87847560731037, -77.01552797275818 42.87845870730725, -77.01553102784763 42.87844998993179))",POINT (-77.01557395530281 42.878462798620625),0.0,0.0
20200618,70,0.0368366638819376,0.072759993871053,0.066456671555837,0.3324866612752278,0.598198127746582,0.6668534596761068,0.4571716626485189,0.5518077850341797,0.4438914616902669,0.284430185953776,0.4658775965372721,0.4133758544921875,1.0957005818684895,5,6,2020-06-18,22.0,PM,0.0,0.0,6.0,"POLYGON ((-77.01570538783616 42.87848288993374, -77.01579373783034 42.87849940993472, -77.01579068277599 42.87850812731643, -77.01570233277 42.87849160731334, -77.01570538783616 42.87848288993374))",POINT (-77.015748035303 42.87849550862464),0.0,0.0
20200618,72,0.036649998029073,0.0717299938201904,0.0654266675313313,0.3339666684468587,0.6056222279866537,0.6722171783447266,0.4624516805013021,0.559886614481608,0.4477981567382812,0.2892759323120117,0.4722293217976888,0.4131613731384277,1.098897933959961,5,8,2020-06-18,11.0,PM,0.0,0.0,1.5,"POLYGON ((-77.01587810782479 42.878515309935665, -77.01596637781898 42.87853151993666, -77.0159633227877 42.878540237322454, -77.01587505278171 42.87852402731938, -77.01587810782479 42.878515309935665))",POINT (-77.0159207153032 42.87852777362862),0.0,0.0
20200618,73,0.0360206899971797,0.0706793110946129,0.0638482735074799,0.338034465395171,0.6209186685496363,0.6822761667185816,0.472430656696188,0.5733931311245622,0.4560115090731916,0.2998548705002357,0.4842433271736934,0.4145601206812365,1.107533816633553,5,9,2020-06-18,9.0,PM,0.0,0.0,0.4,"POLYGON ((-77.01596637781898 42.87853151993666, -77.01605537781312 42.87854840993766, -77.01605232279373 42.87855712732557, -77.0159633227877 42.878540237322454, -77.01596637781898 42.87853151993666))",POINT (-77.01600935030324 42.87854432363066),0.0,0.0
20200618,74,0.0377892851829528,0.0730035730770656,0.0648821422031947,0.3354106971195766,0.6075491905212402,0.6758465085710798,0.4692428112030029,0.5696012633187431,0.4507333210536411,0.2928871086665562,0.4752657072884695,0.4156781605311802,1.1254385539463587,5,10,2020-06-18,18.0,PM,0.0,0.0,7.0,"POLYGON ((-77.01605537781312 42.87854840993766, -77.01614220780739 42.87856482993863, -77.0161391527996 42.878573547328614, -77.01605232279373 42.87855712732557, -77.01605537781312 42.87854840993766))",POINT (-77.01609726530333 42.87856097863269),0.0,0.0
20200618,76,0.0372999991689409,0.0731142844472612,0.0630535738808768,0.3325642858232771,0.6058944974626813,0.6813117436000279,0.4707998548235212,0.5787158693586077,0.4513581820896694,0.2908562932695661,0.4760183606828962,0.4218517712184361,1.1621413912091936,5,12,2020-06-18,11.0,PM,0.0,0.0,5.85,"POLYGON ((-77.0162260178019 42.878581059939584, -77.01631318779616 42.878597749940546, -77.01631013281117 42.87860646733458, -77.01622296280527 42.87858977733155, -77.0162260178019 42.878581059939584))",POINT (-77.01626807530346 42.87859376363664),0.0,0.0
20200618,78,0.0353933334350585,0.0681866645812988,0.0603600025177002,0.3424833297729492,0.6435548146565755,0.7002010345458984,0.4900538762410482,0.600988260904948,0.4686567942301432,0.3151130676269531,0.5042489687601726,0.4160298665364583,1.130578867594401,5,14,2020-06-18,4.0,PM,0.0,0.0,5.35,"POLYGON ((-77.01640067779041 42.87861410994152, -77.01648529778484 42.87863081994249, -77.0164822428228 42.87863953734061, -77.01639762281711 42.87862282733763, -77.01640067779041 42.87861410994152))",POINT (-77.0164414603036 42.87862682364063),0.0,0.0
