acquired,plot,blue,green,red,nir,veg_smr,savi_exp,savi,msavi,evi,arvi,gri,ndvi,nir_blue,nir_green,red_blue,green_red,green_blue,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,PM_inc,DM_inc,DMCast_events,GDM_sev,GDM_inc,predicted,predict_correct
20210816,49,0.0193064520435948,0.0691580618581464,0.0520322553573116,0.2477645258749685,0.4575220846360729,0.3588738595285723,0.3670554622527092,0.1509629987901257,0.3458499600810389,0.4903270352271295,1.3319681229129914,0.6530541450746598,0.8561331841253466,0.5638411737257435,0.4662330381331905,0.1418533940469065,0.5696710771129977,4,1,2021-08-17,2.0,DM,0.0,27.0,27.0,"POLYGON ((-77.01526739175482 42.87837428066731, -77.01535814174883 42.87839186066833, -77.01535507885663 42.87840057656277, -77.01526432885052 42.8783829965596, -77.01526739175482 42.87837428066731))",POINT (-77.0153112353025 42.878387428614566),0.0,65.0,74,high,high,low,incorrect
20210816,50,0.017903333902359,0.0677600065867106,0.0522233327229817,0.2367200056711832,0.433537228902181,0.3379659970601399,0.3507858912150065,0.1303377230962117,0.3258620897928874,0.4648410797119141,1.2997074127197266,0.6387521107991536,0.8599552154541016,0.5551354726155598,0.4947120348612467,0.1297266801198323,0.5864181518554688,4,2,2021-08-17,1.0,DM,0.0,34.75,34.75,"POLYGON ((-77.01535814174883 42.87839186066833, -77.01544345174324 42.87840790066927, -77.01544038886243 42.87841661656575, -77.01535507885663 42.87840057656277, -77.01535814174883 42.87839186066833))",POINT (-77.01539926530266 42.8784042386166),0.0,65.0,74,high,high,low,incorrect
20210816,51,0.0165600001811981,0.0687700033187866,0.0486233313878377,0.2501999855041504,0.4754902203877767,0.3733963330586751,0.3784765561421712,0.1611433029174804,0.3554564158121744,0.5125645955403646,1.4193785349527994,0.6748528798421224,0.8763399759928385,0.5690333684285481,0.4974217096964518,0.1723684628804524,0.6155625661214192,4,3,2021-08-17,10.0,DM,0.0,23.25,23.25,"POLYGON ((-77.01544345174324 42.87840790066927, -77.01553001173755 42.87842466067023, -77.01552694886827 42.87843337656876, -77.01544038886243 42.87841661656575, -77.01544345174324 42.87840790066927))",POINT (-77.0154852003027 42.87842063861857),0.0,65.0,74,high,high,low,incorrect
20210816,52,0.0156483871321524,0.0680903234789448,0.0458935460736674,0.2661871141003024,0.5226493343230216,0.4124237491238501,0.4069053280738092,0.1956060471073273,0.3867332704605595,0.55564695788968,1.4889777398878528,0.7063052269720262,0.8895471634403351,0.5928606833181074,0.5005036015664378,0.1958734758438602,0.6321064733689831,4,4,2021-08-17,2.0,DM,0.0,33.0,33.0,"POLYGON ((-77.01553001173755 42.87842466067023, -77.0156187417317 42.87844160067122, -77.01561567887427 42.878450316571865, -77.01552694886827 42.87843337656876, -77.01553001173755 42.87842466067023))",POINT (-77.0155728453028 42.8784374886206),0.0,55.00000000000001,74,high,high,low,incorrect
20210816,53,0.0150655168911506,0.0654344805355729,0.0449586161251725,0.2610000084186422,0.5164806102884227,0.4063038661562163,0.40187092485099,0.1876487403080381,0.380888346968026,0.5540472885658001,1.4641039618130387,0.7058781590955011,0.8909571417446794,0.5990158607219828,0.504670735063224,0.1866354942321777,0.6299658150508486,4,5,2021-08-17,19.0,DM,0.0,26.0,28.5,"POLYGON ((-77.0156187417317 42.87844160067122, -77.01570350172612 42.87845740067217, -77.01570043888002 42.878466116574835, -77.01561567887427 42.878450316571865, -77.0156187417317 42.87844160067122))",POINT (-77.01565959030292 42.87845385862261),0.0,50.0,74,high,high,low,incorrect
20210816,54,0.0167333324750264,0.0684166590372721,0.0495500008265177,0.250386651357015,0.4737269083658854,0.371432622273763,0.3762448628743489,0.1600835164388021,0.3528581301371256,0.50402406056722,1.3849393208821614,0.668805185953776,0.8745845794677735,0.5702718098958334,0.5030638376871744,0.160550324122111,0.6121678670247396,4,6,2021-08-17,1.0,DM,0.0,39.5,50.0,"POLYGON ((-77.01570350172612 42.87845740067217, -77.01579319172025 42.87847469067316, -77.0157901288861 42.878483406577956, -77.01570043888002 42.878466116574835, -77.01570350172612 42.87845740067217))",POINT (-77.01574681530296 42.878470403624604),0.0,75.0,74,high,high,low,incorrect
20210816,55,0.0162035705787794,0.0674035676888057,0.0463428582463945,0.2607892751693725,0.5087804794311523,0.4007859230041504,0.3983689376286098,0.1847992624555315,0.3783478055681501,0.5462574277605329,1.4593252454485213,0.6980973652430943,0.8835882459368024,0.5890852383204869,0.4875191279820033,0.186090316091265,0.6167807579040527,4,7,2021-08-17,14.0,DM,0.0,29.25,30.25,"POLYGON ((-77.01579319172025 42.87847469067316, -77.01587793171466 42.878490580674125, -77.01587486889183 42.878499296580934, -77.0157901288861 42.878483406577956, -77.01579319172025 42.87847469067316))",POINT (-77.01583403030308 42.878486993626616),0.0,55.00000000000001,74,high,high,low,incorrect
20210816,56,0.0162333339452743,0.0679100036621093,0.049726668993632,0.2473533471425374,0.4672337532043457,0.3652336756388346,0.3718219757080078,0.1540560881296793,0.3470163663228353,0.4966906229654947,1.3704580942789713,0.6652987162272136,0.8770934422810872,0.569285265604655,0.5107161839803059,0.1554478009541829,0.6168082555135092,4,8,2021-08-17,17.0,DM,0.0,23.5,28.5,"POLYGON ((-77.01587793171466 42.878490580674125, -77.01596482170893 42.87850734067508, -77.0159617588977 42.87851605658397, -77.01587486889183 42.878499296580934, -77.01587793171466 42.878490580674125))",POINT (-77.01591984530313 42.8785033186286),0.0,50.0,74,high,high,low,incorrect
20210816,57,0.0130535715392657,0.0648178585938045,0.0438250005245208,0.2636964321136474,0.5288386004311698,0.4154933861323765,0.408334697995867,0.1945846080780029,0.384779793875558,0.5593980039869036,1.4865771702357702,0.715496267591204,0.9067115783691406,0.6058103016444615,0.5517941543034145,0.1944878612245832,0.6719211850847516,4,9,2021-08-17,12.0,DM,0.0,16.5,16.5,"POLYGON ((-77.01596482170893 42.87850734067508, -77.016055121703 42.87852461067609, -77.0160520589038 42.878533326587124, -77.0159617588977 42.87851605658397, -77.01596482170893 42.87850734067508))",POINT (-77.01600844030321 42.87852033363064),0.0,35.0,74,high,high,low,incorrect
20210816,58,0.0148137931166024,0.0667965535459847,0.0489896576980064,0.2546275895217369,0.4896316857173525,0.3816487542514143,0.3838540110094794,0.1686715422005489,0.3576679887442753,0.5078772840828731,1.3658676147460938,0.6778021187617861,0.8910790805158944,0.5848663593160695,0.5462851031073208,0.1541347832515321,0.6444632431556439,4,10,2021-08-17,15.0,DM,0.0,18.0,18.0,"POLYGON ((-77.016055121703 42.87852461067609, -77.01614105169733 42.87854079067705, -77.01613798890962 42.878549506590126, -77.0160520589038 42.878533326587124, -77.016055121703 42.87852461067609))",POINT (-77.01609655530332 42.87853705863268),0.0,35.0,74,high,high,low,incorrect
20210816,59,0.0141866664091746,0.0671966711680094,0.0461966673533121,0.2668033599853515,0.5260891914367676,0.4135501225789388,0.407056172688802,0.1962500095367431,0.3836199442545573,0.5470639546712239,1.4631490071614583,0.7054309209187826,0.9000436782836914,0.597918701171875,0.547439448038737,0.1870864709218343,0.6620716094970703,4,11,2021-08-17,10.0,DM,0.0,7.5,7.5,"POLYGON ((-77.01614105169733 42.87854079067705, -77.01622534169181 42.87855694067798, -77.01622227891532 42.87856565659308, -77.01613798890962 42.878549506590126, -77.01614105169733 42.87854079067705))",POINT (-77.0161816653034 42.87855322363464),0.0,30.0,74,low,high,low,correct
20210816,60,0.0126965518655448,0.0662103480306165,0.0423103447618155,0.2736241570834455,0.5550485808273842,0.4394454956054687,0.4252553808278051,0.2159794116842335,0.40379313764901,0.5840718499545393,1.57284585360823,0.7327461242675781,0.912439149001549,0.610729743694437,0.5553818406729862,0.2216599563072467,0.6877381554965315,4,12,2021-08-17,8.0,DM,3.25,4.0,10.75,"POLYGON ((-77.01622534169181 42.87855694067798, -77.016313871686 42.87857350067899, -77.01631080892135 42.87858221659618, -77.01622227891532 42.87856565659308, -77.01622534169181 42.87855694067798))",POINT (-77.01626807530349 42.87856957863664),35.0,30.0,74,low,high,low,correct
